round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,3,1,2,0,0,2,306696,6.53240180015564,6.54314227104187,0,
2,3,0,3,0,0,3,460044,4.061366081237793,4.731565284729004,0,
3,3,0,3,1,0,2,306696,1.3264379501342773,2.647798538208008,0,
4,3,1,2,0,1,2,306696,5.046441435813904,5.990438342094421,0,
5,3,0,3,0,0,3,460044,1.837525486946106,2.0351738214492796,0,
6,3,0,3,1,0,2,306696,1.0640710592269897,1.2646335363388062,0,
7,3,0,3,1,0,2,306696,0.9081957936286926,0.9601214051246643,0,
8,3,0,3,0,0,3,460044,0.9071945548057556,0.9200239539146423,0,
9,3,1,2,0,0,2,306696,0.7719497680664062,0.7857536315917969,0,
10,3,1,2,0,1,2,306696,0.9593524634838104,1.0318683564662934,0,
11,3,1,2,0,1,2,306696,0.9161821007728577,0.9655808568000793,0,
12,3,0,3,0,2,3,460044,0.7486969828605652,0.8649778723716736,0,
13,3,0,3,0,0,3,460044,0.9170902967453003,1.0198551893234253,0,
14,3,0,3,0,1,3,460044,0.693113386631012,0.7296347260475159,0,
15,3,0,3,0,0,3,460044,0.7711085081100464,0.8303138971328735,0,
16,3,0,3,0,1,3,460044,0.6528642177581787,0.6943129062652588,0,
17,3,1,2,0,0,2,306696,0.8185800611972809,0.8594087421894073,0,
18,3,0,3,0,0,3,460044,1.0631933212280273,1.1932231903076171,0,
19,3,0,3,0,0,3,460044,0.7266672253608704,0.76085444688797,0,
20,3,1,2,0,0,2,306696,0.8273122608661652,0.8812100946903229,0,
21,3,1,2,0,2,2,306696,0.8623221516609192,0.9645103573799133,0,
22,3,1,2,0,0,2,306696,0.7872479557991028,0.836201298236847,0,
23,3,0,3,0,1,3,460044,0.749335527420044,0.8951557636260986,0,
24,3,0,3,0,0,3,460044,0.752561628818512,0.7994176983833313,0,
25,3,0,3,0,0,3,460044,0.8788107633590698,1.042918086051941,0,
26,3,0,3,0,1,3,460044,0.7979569435119629,0.8621915817260742,0,
27,3,1,2,0,0,2,306696,0.9501700401306152,1.1384608268737793,0,
28,3,1,2,0,1,2,306696,0.9050832986831665,0.9139790773391724,0,
29,3,1,2,0,0,2,306696,0.6785180568695068,0.7071818828582763,0,
30,3,0,3,0,0,3,460044,0.677445113658905,0.7700816512107849,0,
31,3,0,3,0,2,3,460044,0.683621346950531,0.9743800044059754,0,
32,3,0,3,0,0,3,460044,0.661241888999939,0.6983552694320678,0,
33,3,0,3,0,0,3,460044,0.8057132959365845,0.8236976861953735,0,
