round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,7,0,7,0,0,7,125820,3.7205042839050293,4.299266147613525,0,
2,7,2,5,0,0,5,90360,4.001656532287598,4.125665855407715,0,
3,7,1,6,0,0,6,108675,3.799787402153015,4.110782623291016,0,
4,7,1,6,0,0,6,108705,3.225551724433899,3.3994864225387573,0,
5,7,1,6,0,0,6,108645,2.621712327003479,2.9774296283721924,0,
6,7,0,7,0,1,7,127025,2.5708656311035156,2.7672124385833743,0,
7,7,1,6,0,0,6,108940,1.9494802355766296,2.526095747947693,0,
8,7,0,7,0,2,7,127145,2.049592971801758,2.613368272781372,0,
9,7,1,6,0,0,6,108995,1.2617655396461487,1.700762927532196,0,
10,7,0,7,0,0,7,127155,1.2462882995605469,1.408717155456543,0,
11,7,1,6,0,0,6,108980,0.9861257076263428,1.5870850682258606,0,
12,7,1,6,0,0,6,108980,0.9489631950855255,1.372892677783966,0,
13,7,1,6,0,0,6,108995,0.7879049777984619,1.0143390595912933,0,
14,7,3,4,0,0,4,72670,0.7563832998275757,0.9418007016181946,0,
15,7,1,6,0,0,6,108990,0.6158402264118195,0.7442819774150848,0,
16,7,1,6,0,0,6,108995,0.6564653813838959,0.7934378385543823,0,
17,7,1,6,0,0,6,109005,0.6645437777042389,0.767963171005249,0,
18,7,0,7,0,1,7,127145,0.6493199467658997,0.718484354019165,0,
19,7,1,6,0,0,6,108870,0.6444954574108124,0.7538439035415649,0,
20,7,1,6,0,0,6,109000,0.6419001221656799,0.7128487229347229,0,
21,7,1,6,0,0,6,108845,0.6261170506477356,0.7059315741062164,0,
22,7,0,7,0,0,7,127070,0.6201326847076416,0.8142563104629517,0,
23,7,1,6,0,0,6,108950,0.686222642660141,0.83784618973732,0,
24,7,0,7,0,1,7,127055,0.7658377885818481,0.9048487663269043,0,
25,7,1,6,0,1,6,108845,0.6886434257030487,0.8751388192176819,0,
26,7,1,6,0,1,6,108850,0.7510514259338379,0.8401601910591125,0,
27,7,0,7,0,1,7,127120,0.7242836952209473,0.9649527788162232,0,
28,7,0,7,0,0,7,127150,0.9671614170074463,1.1760722637176513,0,
29,7,0,7,0,1,7,127175,0.9409834146499634,1.124385952949524,0,
30,7,1,6,0,2,6,108990,0.9590440690517426,1.1107747554779053,0,
31,7,0,7,0,1,7,127140,0.9073054194450378,1.0619782924652101,0,
32,7,1,6,0,0,6,108985,0.9319790303707123,1.0338428616523743,0,
33,7,1,6,0,0,6,108975,1.0515536665916443,1.1938701272010803,0,
34,7,0,7,0,3,7,127160,0.9499312043190002,1.132790493965149,0,
35,7,1,6,0,0,6,108975,1.0221421122550964,1.0913735032081604,0,
36,7,0,7,0,1,7,127140,0.995217502117157,1.3041041374206543,0,
37,7,1,6,0,0,6,108970,1.1246551871299744,1.1985878348350525,0,
38,7,1,6,0,0,6,108970,1.09670752286911,1.153757393360138,0,
39,7,0,7,0,0,7,127175,1.0765867233276367,1.240093207359314,0,
