round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,7,1,6,0,0,6,113452,3.964301109313965,4.452369451522827,0,
2,7,0,7,0,0,7,133079,4.089961051940918,4.599048805236817,0,
3,7,2,5,0,0,5,95285,3.902186155319214,4.010011482238769,0,
4,7,0,7,0,1,7,134504,3.205648899078369,3.3878835678100585,0,
5,7,1,6,0,2,6,115332,2.5660535097122192,2.874647855758667,0,
6,7,1,6,0,2,6,115422,1.5189175009727478,2.0017839670181274,0,
7,7,1,6,0,1,6,115452,1.1955775022506714,1.244741678237915,0,
8,7,0,7,0,2,7,134649,1.2988169193267822,1.5403555631637573,0,
9,7,0,7,0,0,7,134599,1.235300064086914,1.5176365375518799,0,
10,7,0,7,0,0,7,134594,1.6337183713912964,1.7508230686187745,0,
11,7,0,7,0,1,7,134644,1.0495574474334717,1.3688050031661987,0,
12,7,0,7,0,0,7,134649,1.0880382061004639,1.2493956327438354,0,
13,7,0,7,0,0,7,134649,1.067641019821167,1.191342306137085,0,
14,7,1,6,0,0,6,115392,1.1123721599578857,1.2173579335212708,0,
15,7,0,7,0,0,7,134609,1.2703907489776611,1.4024302959442139,0,
16,7,1,6,0,0,6,115417,1.2462419271469116,1.462550163269043,0,
17,7,1,6,0,0,6,115382,1.2436545491218567,1.3493766784667969,0,
18,7,2,5,0,0,5,96155,1.2519540786743164,1.3755492448806763,0,
19,7,2,5,0,0,5,96165,1.2305117845535278,1.5641271352767945,0,
20,7,3,4,0,0,4,76928,1.074196696281433,1.2144803166389466,0,
21,7,1,6,0,0,6,115417,1.0672420263290405,1.296997845172882,0,
22,7,2,5,0,0,5,96135,1.173940896987915,1.3675679922103883,0,
23,7,1,6,0,0,6,115382,1.0979771614074707,1.5181066989898682,0,
24,7,3,4,0,1,4,76918,0.9655534327030182,1.2926311373710633,0,
25,7,0,7,0,1,7,134639,1.1323268413543701,1.5149096488952636,0,
26,7,0,7,0,1,7,134614,1.1691635847091675,1.2325066089630128,0,
27,7,2,5,0,2,5,96155,1.104695439338684,1.2318632841110229,0,
28,7,0,7,0,0,7,134684,1.1063421964645386,1.293875551223755,0,
29,7,0,7,0,2,7,134644,1.0941314697265625,1.3239647626876831,0,
30,7,0,7,0,0,7,134669,1.0223426818847656,1.1272323369979858,0,
31,7,2,5,0,0,5,96185,1.092726230621338,1.2015697002410888,0,
32,7,0,7,0,0,7,134594,1.068961501121521,1.177208137512207,0,
33,7,0,7,0,0,7,134614,1.049109935760498,1.2226998567581178,0,
34,7,1,6,0,0,6,115397,1.023719161748886,1.1091004014015198,0,
35,7,0,7,0,1,7,134589,1.109099268913269,1.2132147073745727,0,
36,7,1,6,0,0,6,115307,1.104625403881073,1.2674527764320374,0,
37,7,0,7,0,2,7,134524,1.104491114616394,1.3764275789260865,0,
38,7,1,6,0,0,6,115272,1.040333479642868,1.2461758255958557,0,
39,7,0,7,0,0,7,134524,0.9652745127677917,1.1874566793441772,0,
40,7,1,6,0,0,6,115302,1.155806839466095,1.4329384565353394,0,
41,7,1,6,0,0,6,115222,0.9833178818225861,1.1224948167800903,0,
42,7,3,4,0,1,4,76938,0.7939135134220123,1.0583485901355745,0,
43,7,0,7,0,0,7,134574,1.2500540018081665,1.4555996894836427,0,
44,7,0,7,0,2,7,134559,1.0451840162277222,1.5688238620758057,0,
45,7,2,5,0,0,5,96165,1.026781678199768,1.292018508911133,0,
46,7,1,6,0,1,6,115357,0.9081404507160187,1.240125447511673,0,
47,7,0,7,0,0,7,134539,1.2070684432983398,1.2580564975738526,0,
48,7,0,7,0,1,7,134544,1.083828091621399,1.6252472639083864,0,
49,7,0,7,0,0,7,134514,0.8536286354064941,1.340876317024231,0,
50,7,0,7,0,0,7,134569,0.9927594661712646,1.5670826196670533,0,
51,7,0,7,0,0,7,134554,1.1923058032989502,1.6361039638519288,0,
52,7,1,6,0,0,6,115402,0.9167363941669464,1.698439598083496,0,
53,7,0,7,0,0,7,134589,1.0330544710159302,1.1437541246414185,0,
54,7,1,6,0,1,6,115332,1.1104750037193298,1.5859957337379456,0,
55,7,1,6,0,0,6,115287,1.1906205415725708,1.4083325266838074,0,
56,7,1,6,0,0,6,115347,1.1631855964660645,1.5095376372337341,0,
57,7,1,6,0,0,6,115337,1.0435613989830017,1.2668965458869934,0,
58,7,0,7,0,0,7,134474,1.091720461845398,1.4893123626708986,0,
59,7,1,6,0,2,6,115252,1.101278305053711,1.2404115796089172,0,
60,7,2,5,0,0,5,96040,1.11577308177948,1.2091419219970703,0,
61,7,1,6,0,0,6,115182,1.0261867046356201,1.1230936646461487,0,
62,7,0,7,0,1,7,134419,1.0045537948608398,1.2265165567398073,0,
63,7,0,7,0,3,7,134499,0.9229151606559753,1.069117283821106,0,
64,7,2,5,0,0,5,96070,0.9597132205963135,1.0975861310958863,0,
65,7,0,7,0,0,7,134499,0.9809234142303467,1.1938915014266969,0,
66,7,0,7,0,0,7,134499,0.9164822101593018,1.2852022409439088,0,
67,7,1,6,0,0,6,115257,1.1113402843475342,1.2557865977287292,0,
68,7,0,7,0,0,7,134464,0.8257825374603271,0.9509265780448914,0,
69,7,0,7,0,0,7,134434,0.7384969592094421,0.8884159803390503,0,
70,7,1,6,0,0,6,115292,1.1164612770080566,1.3067921996116638,0,
71,7,0,7,0,2,7,134514,0.7668091058731079,1.0911147356033326,0,
72,7,0,7,0,0,7,134534,1.0280882120132446,1.1444988250732422,0,
73,7,1,6,0,2,6,115292,0.8855102360248566,0.9418549537658691,0,
74,7,1,6,0,0,6,115277,0.9229346811771393,1.104529619216919,0,
75,7,0,7,0,0,7,134409,0.7256146669387817,1.1376798391342162,0,
76,7,1,6,0,0,6,115157,0.8114297986030579,1.0759493112564087,0,
77,7,0,7,0,0,7,134459,0.8069258332252502,1.2882773399353027,0,
78,7,0,7,0,1,7,134464,0.7440909147262573,0.9104992866516114,0,
79,7,0,7,0,2,7,134474,0.8421818614006042,1.120167899131775,0,
80,7,1,6,0,2,6,115147,0.7524398267269135,0.9862330555915833,0,
81,7,0,7,0,1,7,134429,0.802834153175354,1.210197401046753,0,
82,7,0,7,0,2,7,134394,0.7026917338371277,1.0300252914428711,0,
83,7,0,7,0,0,7,134399,0.7277288436889648,1.0062865495681763,0,
84,7,0,7,0,1,7,134519,1.0093343257904053,1.1202547073364257,0,
85,7,1,6,0,0,6,115352,0.8472593724727631,1.0008789896965027,0,
86,7,1,6,0,1,6,115237,0.9259763658046722,1.0594772398471832,0,
87,7,2,5,0,0,5,96110,0.8523960113525391,0.9091882824897766,0,
88,7,1,6,0,1,6,115267,0.8614004552364349,0.9959290027618408,0,
89,7,0,7,0,1,7,134519,0.7433000802993774,1.019972062110901,0,
90,7,1,6,0,2,6,115242,0.9096164703369141,1.071295976638794,0,
91,7,0,7,0,1,7,134504,0.8997148275375366,1.0173086881637574,0,
92,7,0,7,0,1,7,134414,0.8067941665649414,0.9548228144645692,0,
93,7,1,6,0,1,6,115137,0.8455021381378174,0.9840289652347565,0,
94,7,0,7,0,0,7,134484,0.8497378826141357,1.1121488332748413,0,
95,7,0,7,0,0,7,134549,0.8654100298881531,0.9484570384025574,0,
96,7,0,7,0,0,7,134309,0.7458931803703308,0.9473011732101442,0,
97,7,0,7,0,0,7,134494,0.8097091913223267,0.9602187514305115,0,
98,7,0,7,0,0,7,134414,0.7998509407043457,1.0046171069145204,0,
99,7,0,7,0,0,7,134434,0.7808989882469177,1.068840253353119,0,
100,7,2,5,0,1,5,95920,0.9529632329940796,1.0812273263931274,0,
101,7,0,7,0,1,7,134619,0.9847442507743835,1.139489221572876,0,
102,7,1,6,0,1,6,115332,0.8779270946979523,0.9954572021961212,0,
103,7,2,5,0,0,5,95945,0.6856305003166199,0.8591439843177795,0,
104,7,0,7,0,0,7,134459,0.8954315185546875,1.1671159744262696,0,
105,7,1,6,0,0,6,115187,0.8810101449489594,1.1026488542556763,0,
106,7,1,6,0,0,6,115312,0.8935475647449493,0.9302465319633484,0,
107,7,0,7,0,1,7,134489,0.779147744178772,0.9490810871124268,0,
108,7,0,7,0,0,7,134354,0.7689024209976196,0.8975617051124574,0,
109,7,0,7,0,0,7,134469,0.7601754665374756,1.1270698070526124,0,
110,7,0,7,0,2,7,134459,0.8654603362083435,1.0534218430519104,0,
111,7,0,7,0,0,7,134324,0.7789705991744995,0.9872513055801393,0,
112,7,4,3,0,0,3,57596,0.6417639851570129,0.815680181980133,0,
113,7,2,5,0,0,5,96040,0.8718113899230957,1.211570954322815,0,
114,7,1,6,0,1,6,115282,0.85574010014534,1.106372445821762,0,
115,7,1,6,0,0,6,115272,0.9216737449169159,1.0072633028030396,0,
116,7,0,7,0,1,7,134559,0.950269341468811,1.0555813193321228,0,
