round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,7,2,5,0,0,5,766740,4.430779933929443,4.5718670845031735,0,
2,7,1,6,0,0,6,920088,3.5619115829467773,3.772266983985901,0,
3,7,0,7,0,0,7,1073436,2.6096694469451904,2.768732213973999,0,
4,7,2,5,0,0,5,766740,1.7978041172027588,1.897239661216736,0,
5,7,1,6,0,0,6,920088,1.3953044414520264,1.5444002151489258,0,
6,7,0,7,0,0,7,1073436,1.70254385471344,2.0990095138549805,0,
7,7,1,6,0,0,6,920088,2.3275078535079956,2.5566532611846924,0,
8,7,0,7,0,0,7,1073436,1.852457046508789,2.054200601577759,0,
9,7,2,5,0,0,5,766740,2.149473190307617,2.233594036102295,0,
10,7,0,7,0,0,7,1073436,1.9366462230682373,2.072982168197632,0,
11,7,1,6,0,0,6,920088,1.4666611552238464,1.6296748518943787,0,
12,7,1,6,0,0,6,920088,1.3001137375831604,1.425471842288971,0,
13,7,0,7,0,0,7,1073436,1.0475587844848633,1.1488291501998902,0,
14,7,0,7,0,0,7,1073436,0.9520871639251709,1.025815236568451,0,
15,7,1,6,0,0,6,920088,0.889479011297226,0.9500553607940674,0,
16,7,2,5,0,0,5,766740,0.8130890727043152,0.8797818899154664,0,
17,7,1,6,0,0,6,920088,0.7807299494743347,0.8800793588161469,0,
18,7,0,7,0,0,7,1073436,0.7519959211349487,1.0151103258132934,0,
19,7,0,7,0,0,7,1073436,0.7495476007461548,0.8302931904792786,0,
20,7,1,6,0,0,6,920088,0.8355903923511505,0.8939209282398224,0,
21,7,0,7,0,0,7,1073436,0.7270967960357666,0.910493004322052,0,
22,7,1,6,0,0,6,920088,0.7797127366065979,0.843781054019928,0,
23,7,0,7,0,0,7,1073436,0.7262638211250305,0.9066427469253541,0,
24,7,1,6,0,0,6,920088,0.7412863373756409,0.7894369065761566,0,
25,7,1,6,0,0,6,920088,0.80152228474617,0.9712920188903809,0,
26,7,1,6,0,0,6,920088,0.7160064280033112,0.7538469135761261,0,
27,7,1,6,0,0,6,920088,0.7483179867267609,0.8788125514984131,0,
28,7,1,6,0,0,6,920088,0.6815715730190277,0.869502991437912,0,
29,7,0,7,0,0,7,1073436,0.76142817735672,0.9052747130393983,0,
