round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,3,0,3,0,0,3,53730,6.4172139167785645,6.556807041168213,0,
2,3,1,2,0,1,2,35910,6.379987478256226,7.263606214523316,0,
3,3,0,3,0,1,3,54150,4.365683555603027,4.847879219055176,0,
4,3,0,3,0,0,3,54490,2.333571434020996,3.353549003601074,0,
5,3,0,3,2,1,1,18175,1.4619579315185547,2.0084882736206056,0,
6,3,0,3,1,1,2,36325,1.2933920621871948,1.3016620397567749,0,
7,3,1,2,0,1,2,36340,1.9265877604484558,2.423092782497406,0,
8,3,0,3,0,0,3,54500,1.5332345962524414,2.5546266555786135,0,
9,3,0,3,0,0,3,54495,1.8457521200180054,2.765964961051941,0,
10,3,0,3,0,1,3,54500,2.0030112266540527,2.524899196624756,0,
11,3,0,3,0,0,3,54055,2.2550461292266846,3.3412481784820556,0,
12,3,0,3,0,2,3,54490,2.77109694480896,3.1338719844818117,0,
13,3,0,3,0,0,3,54500,2.416879415512085,2.5957086086273193,0,
14,3,1,2,0,1,2,36320,2.0266879200935364,2.1585041642189027,0,
15,3,0,3,0,0,3,54485,2.0274696350097656,2.336635780334473,0,
16,3,1,2,0,1,2,36335,1.7719506621360779,1.9434442400932312,0,
17,3,1,2,0,1,2,36330,1.6407007575035095,1.6609949946403504,0,
18,3,0,3,0,0,3,54485,1.7869864702224731,1.8982750177383423,0,
19,3,0,3,0,0,3,54490,1.6664793491363525,1.959046220779419,0,
20,3,0,3,0,0,3,54495,1.394178032875061,1.5164302110671997,0,
21,3,0,3,0,0,3,54500,1.5518134832382202,1.5949359655380249,0,
22,3,0,3,0,1,3,54495,1.796041488647461,2.360797882080078,0,
23,3,0,3,0,1,3,54495,1.2376043796539307,1.4654565334320069,0,
24,3,0,3,0,1,3,54500,1.646180272102356,2.1646154642105104,0,
25,3,0,3,0,1,3,54500,2.330502510070801,2.553196144104004,0,
26,3,1,2,0,0,2,36335,1.5882765054702759,1.6366667032241822,0,
27,3,0,3,0,1,3,54500,1.3216569423675537,1.5876590251922607,0,
28,3,0,3,0,0,3,54490,1.816048264503479,1.8813246965408326,0,
29,3,0,3,0,0,3,54485,1.6901774406433105,1.7013868331909179,0,
30,3,0,3,0,1,3,54500,1.4984149932861328,1.4993720054626465,0,
31,3,0,3,0,0,3,54495,1.2847846746444702,1.315565276145935,0,
32,3,0,3,0,0,3,54495,1.3824613094329834,1.40265212059021,0,
33,3,0,3,0,0,3,54500,1.0708924531936646,1.561142086982727,0,
34,3,1,2,0,0,2,36320,1.4562175273895264,1.5463572978973388,0,
35,3,0,3,0,1,3,54485,1.3949766159057617,1.4112112045288085,0,
36,3,0,3,0,0,3,54490,1.2330870628356934,1.4324726104736327,0,
37,3,0,3,0,2,3,54510,1.2054287195205688,1.4480423212051392,0,
38,3,0,3,0,0,3,54505,0.9602560997009277,1.0054897308349608,0,
39,3,0,3,0,1,3,54495,1.0203379392623901,1.0429385900497437,0,
40,3,0,3,0,1,3,54490,0.9607394337654114,1.2489288926124573,0,
41,3,0,3,0,1,3,54490,1.0990139245986938,1.1982280969619752,0,
42,3,1,2,0,1,2,36325,1.4760265350341797,1.5423274993896485,0,
43,3,0,3,0,0,3,54495,1.2209621667861938,1.2352976083755494,0,
44,3,1,2,0,0,2,36325,1.4134796261787415,1.4218214631080628,0,
45,3,1,2,0,0,2,36330,1.339754045009613,1.3493436694145202,0,
46,3,1,2,0,0,2,36340,0.9840198159217834,1.0678088307380675,0,
47,3,2,1,0,0,1,18160,1.0482920408248901,1.0482920408248901,0,
48,3,1,2,0,0,2,36340,1.1038923263549805,1.151483154296875,0,
49,3,0,3,0,1,3,54510,1.007936716079712,1.0767165660858153,0,
50,3,0,3,0,1,3,54480,1.0181207656860352,1.290341567993164,0,
51,3,0,3,0,0,3,54495,1.075783610343933,1.1378601789474487,0,
52,3,1,2,0,1,2,36325,1.092717170715332,1.1025114059448242,0,
53,3,1,2,0,1,2,36325,1.3186641931533813,1.3474931001663208,0,
54,3,0,3,0,0,3,54495,1.0159330368041992,1.2691783905029297,0,
55,3,0,3,0,0,3,54495,0.9939336180686951,1.0358963847160338,0,
56,3,0,3,0,0,3,54500,0.8396382927894592,0.9259169220924377,0,
57,3,0,3,0,0,3,54485,0.96184241771698,1.05457923412323,0,
58,3,1,2,0,0,2,36345,0.866536021232605,0.9364916086196899,0,
59,3,1,2,0,2,2,36330,1.012520432472229,1.0898365259170533,0,
60,3,3,0,0,0,0,0,,,0,
61,3,0,3,0,0,3,54495,0.8483033776283264,0.9381031155586242,0,
62,3,0,3,0,0,3,54500,0.904431939125061,0.9299899816513062,0,
63,3,0,3,0,0,3,54485,0.9464647769927979,1.237586545944214,0,
64,3,0,3,0,1,3,54500,0.7553077936172485,0.9553266763687134,0,
65,3,0,3,0,2,3,54500,0.854577898979187,1.0856570959091187,0,
66,3,1,2,0,1,2,36320,1.00832998752594,1.2141507387161254,0,
67,3,0,3,0,0,3,54485,0.8650088906288147,0.9225874543190002,0,
68,3,0,3,0,1,3,54485,0.8566322922706604,0.9220018506050109,0,
69,3,0,3,0,1,3,54475,0.9298460483551025,0.9355138301849365,0,
70,3,0,3,0,0,3,54485,0.9059754014015198,0.9068017125129699,0,
71,3,0,3,0,1,3,54495,1.320019245147705,1.607617473602295,0,
72,3,0,3,0,0,3,54510,0.877312183380127,0.8868014812469482,0,
73,3,0,3,0,1,3,54485,0.7712475657463074,0.9049391627311707,0,
74,3,0,3,0,0,3,54490,0.878406822681427,0.8943652272224426,0,
75,3,0,3,0,0,3,54495,0.6383982300758362,0.698340094089508,0,
76,3,0,3,0,0,3,54500,0.7174994945526123,0.9779642581939697,0,
77,3,0,3,0,0,3,54495,0.749808669090271,0.7730314493179321,0,
78,3,0,3,0,0,3,54500,0.7743218541145325,0.9175967812538147,0,
79,3,0,3,0,0,3,54490,0.6661823391914368,0.8330827832221985,0,
80,3,0,3,0,1,3,54505,0.8453691005706787,0.9290108680725098,0,
81,3,0,3,0,0,3,54495,0.9142396450042725,1.0418337345123292,0,
82,3,0,3,0,1,3,54495,0.7496419548988342,0.7956928849220276,0,
83,3,0,3,0,1,3,54490,0.8126171231269836,0.8669508099555969,0,
84,3,0,3,0,2,3,54485,0.7984035611152649,0.8295223355293274,0,
85,3,0,3,0,2,3,54495,0.6471020579338074,0.9197144389152527,0,
86,3,0,3,0,0,3,54490,0.6658238172531128,0.6720748662948608,0,
87,3,1,2,0,1,2,36330,0.7024617791175842,0.7290980458259583,0,
88,3,1,2,0,0,2,36335,0.7243673503398895,0.7547236859798432,0,
89,3,0,3,0,0,3,54490,0.6308193802833557,0.6877949357032775,0,
90,3,0,3,0,1,3,54490,0.7956187725067139,0.8580132007598877,0,
91,3,0,3,0,1,3,54500,0.835141122341156,0.9280768275260926,0,
92,3,1,2,0,0,2,36325,0.7841141223907471,0.8103861808776855,0,
93,3,1,2,0,0,2,36325,0.8658065497875214,0.8951114118099213,0,
94,3,0,3,0,0,3,54490,0.7507647275924683,0.8069102525711059,0,
95,3,0,3,0,0,3,54495,0.7303118109703064,0.7562773585319519,0,
96,3,0,3,0,0,3,54500,0.6426925659179688,0.7237074851989747,0,
97,3,0,3,0,1,3,54505,0.6376234889030457,0.8176775813102722,0,
98,3,1,2,0,0,2,36330,0.769845724105835,0.8362827777862549,0,
99,3,0,3,0,0,3,54495,0.6534419059753418,0.6963286876678467,0,
100,3,1,2,0,1,2,36320,0.7150188088417053,0.7258525967597962,0,
101,3,0,3,0,1,3,54500,0.71720290184021,0.7461165904998779,0,
102,3,2,1,0,0,1,18165,0.6849129796028137,0.6849129796028137,0,
103,3,0,3,0,0,3,54500,0.7327444553375244,0.8148404121398926,0,
104,3,0,3,0,1,3,54495,0.7487111687660217,0.8523189663887024,0,
105,3,0,3,0,0,3,54500,0.6660553216934204,0.7087177991867065,0,
106,3,0,3,0,1,3,54490,0.6674319505691528,0.7565882921218872,0,
107,3,0,3,0,0,3,54510,0.6948338150978088,0.878304636478424,0,
108,3,0,3,0,0,3,54495,0.633331298828125,0.694922924041748,0,
109,3,0,3,0,0,3,54515,0.6662287712097168,0.7882094383239746,0,
110,3,0,3,0,1,3,54500,0.6527413725852966,0.6887484431266785,0,
111,3,0,3,0,1,3,54505,0.6413308382034302,0.8968108892440796,0,
112,3,0,3,0,0,3,54495,0.6674702167510986,0.7830164432525635,0,
113,3,0,3,0,1,3,54495,0.6867908239364624,0.6953524351119995,0,
114,3,0,3,0,0,3,54490,0.7166434526443481,0.7291744947433472,0,
115,3,0,3,0,1,3,54495,0.6849508285522461,0.8066094875335693,0,
116,3,0,3,0,0,3,54495,0.6683320999145508,0.7711952209472657,0,
117,3,0,3,0,0,3,54480,0.6533436179161072,0.75104740858078,0,
118,3,0,3,0,1,3,54500,0.6958987712860107,0.7829031944274902,0,
119,3,0,3,0,1,3,54480,0.6781967282295227,0.8374120831489563,0,
120,3,0,3,0,1,3,54490,0.6610327363014221,0.66918865442276,0,
121,3,0,3,0,0,3,54490,0.6351872086524963,0.6515742897987366,0,
122,3,0,3,0,0,3,54500,0.6168947815895081,0.6816775918006897,0,
123,3,0,3,0,0,3,54495,0.7276307344436646,0.7922295331954956,0,
124,3,0,3,0,0,3,54485,0.6768338084220886,0.735456359386444,0,
125,3,0,3,0,0,3,54510,0.6442466378211975,0.7195626854896545,0,
126,3,0,3,0,1,3,54495,0.661549985408783,0.674640691280365,0,
127,3,0,3,0,0,3,54500,0.6526806354522705,0.6804205894470214,0,
128,3,1,2,0,1,2,36325,0.7777868807315826,0.8825654327869416,0,
129,3,0,3,0,1,3,54485,0.7337888479232788,0.7940441370010376,0,
130,3,0,3,0,1,3,54515,0.7692791223526001,0.809471583366394,0,
131,3,0,3,0,2,3,54495,0.7918418645858765,0.792766785621643,0,
132,3,0,3,0,0,3,54490,0.7691036462783813,0.8500279188156128,0,
133,3,0,3,0,2,3,54490,0.7585096955299377,0.7973440766334534,0,
134,3,0,3,0,1,3,54495,0.8841817378997803,0.9121005058288574,0,
135,3,1,2,0,0,2,36325,0.8439616858959198,0.9699120461940766,0,
136,3,0,3,0,1,3,54495,0.8115434050559998,0.8392824530601501,0,
137,3,0,3,0,0,3,54490,0.6788286566734314,0.7589064002037048,0,
138,3,0,3,0,0,3,54490,0.697824239730835,0.7638330459594727,0,
139,3,1,2,0,1,2,36320,0.6854349672794342,0.7008171379566193,0,
140,3,0,3,0,1,3,54490,0.7117087841033936,0.9162334442138672,0,
141,3,2,1,0,1,1,18170,0.7979495525360107,0.7979495525360107,0,
142,3,0,3,0,1,3,54485,0.8470560908317566,0.9837147116661071,0,
143,3,0,3,0,0,3,54485,0.72567218542099,0.8255360007286072,0,
144,3,0,3,0,1,3,54500,0.7599349021911621,0.7953582286834717,0,
145,3,1,2,0,1,2,36325,0.8606285750865936,0.96822709441185,0,
146,3,1,2,0,0,2,36330,0.7472539246082306,0.8208932459354401,0,
147,3,0,3,0,0,3,54495,0.8525053858757019,0.9049656748771667,0,
148,3,1,2,0,0,2,36330,0.9055019319057465,0.9822645366191864,0,
149,3,1,2,0,1,2,36330,0.7292748391628265,0.7467040717601776,0,
150,3,0,3,0,1,3,54510,0.7493101954460144,0.8762655615806579,0,
151,3,1,2,0,0,2,36330,0.7728197574615479,0.7920265674591065,0,
152,3,0,3,0,0,3,54485,0.6601964831352234,0.7967076659202575,0,
153,3,1,2,0,0,2,36340,0.719398021697998,0.7610918045043945,0,
154,3,0,3,0,2,3,54480,0.8116406798362732,0.8877334952354431,0,
155,3,0,3,0,1,3,54505,0.8102551698684692,0.8167495965957642,0,
156,3,1,2,0,0,2,36340,0.7554696500301361,0.8480935752391815,0,
157,3,0,3,0,1,3,54505,0.7269806265830994,0.8082974314689636,0,
158,3,0,3,0,1,3,54495,0.739369809627533,0.9845442652702332,0,
159,3,0,3,0,1,3,54505,0.8268861174583435,0.9087522387504577,0,
160,3,0,3,0,0,3,54500,0.6036423444747925,0.7553457021713257,0,
161,3,0,3,0,3,3,54495,0.7574033737182617,0.9719887733459472,0,
