round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,7,0,7,0,0,7,1073436,3.9413046836853027,4.4773859024047855,0,
2,7,1,6,0,0,6,920088,3.6609342098236084,3.821600079536438,0,
3,7,0,7,0,1,7,1073436,2.812236785888672,2.904483938217163,0,
4,7,0,7,0,3,7,1073436,2.1491119861602783,2.3121421337127686,0,
5,7,0,7,2,3,5,766740,0.823567807674408,1.265797519683838,0,
6,7,2,5,2,0,3,460044,1.1942318677902222,1.4592785596847535,0,
7,7,1,6,1,0,5,766740,1.0662234127521515,1.7058088183403015,0,
8,7,1,6,0,0,6,920088,1.3907864689826965,1.8939278721809387,0,
9,7,1,6,1,0,5,766740,1.4221343398094177,2.03367418050766,0,
10,7,0,7,1,0,6,920088,1.763214349746704,2.271499490737915,0,
11,7,0,7,0,0,7,1073436,1.9626245498657227,2.2722198009490966,0,
12,7,1,6,0,0,6,920088,1.878539264202118,2.040087938308716,0,
13,7,0,7,0,1,7,1073436,2.072547674179077,2.3367990016937257,0,
14,7,1,6,0,0,6,920088,1.2122158408164978,2.1288464069366455,0,
15,7,1,6,0,0,6,920088,1.704189419746399,2.0536540746688843,0,
16,7,1,6,0,0,6,920088,1.6623783111572266,1.7449995875358582,0,
17,7,1,6,0,0,6,920088,1.3489408493041992,1.5759246945381165,0,
18,7,0,7,0,0,7,1073436,1.054392695426941,1.17540283203125,0,
19,7,0,7,0,0,7,1073436,0.9487735033035278,1.1503246545791626,0,
20,7,0,7,0,0,7,1073436,0.8976608514785767,1.058229422569275,0,
21,7,1,6,0,0,6,920088,0.8530128300189972,0.9966884553432465,0,
22,7,1,6,0,1,6,920088,0.9139685034751892,1.0195534527301788,0,
23,7,2,5,0,1,5,766740,0.8688190579414368,0.8878738045692444,0,
24,7,1,6,0,0,6,920088,0.799903154373169,0.9012308120727539,0,
25,7,1,6,0,0,6,920088,0.7890923023223877,0.8299881219863892,0,
26,7,0,7,0,1,7,1073436,0.752177357673645,0.8677869796752931,0,
27,7,1,6,0,1,6,920088,0.7012948095798492,0.9443320333957672,0,
28,7,0,7,0,1,7,1073436,0.7718279361724854,0.949373733997345,0,
29,7,0,7,0,0,7,1073436,0.725939929485321,0.8722014427185059,0,
30,7,0,7,0,0,7,1073436,0.7160624861717224,0.7903996706008911,0,
31,7,0,7,0,2,7,1073436,0.7774396538734436,0.9279658555984497,0,
32,7,1,6,0,0,6,920088,0.7849600911140442,0.9204484522342682,0,
33,7,0,7,0,0,7,1073436,0.7861191034317017,0.8585473895072937,0,
34,7,1,6,0,0,6,920088,0.7081466913223267,0.9796101450920105,0,
35,7,2,5,0,0,5,766740,0.7595406770706177,0.8552507162094116,0,
36,7,0,7,0,2,7,1073436,0.8196293711662292,0.8911639213562011,0,
37,7,1,6,0,0,6,920088,0.7641376256942749,0.8678323924541473,0,
38,7,1,6,0,1,6,920088,0.790037989616394,0.8646158576011658,0,
39,7,0,7,0,0,7,1073436,0.8694848418235779,0.9608907222747803,0,
40,7,3,4,0,0,4,613392,0.7424774169921875,0.9434060037136078,0,
41,7,2,5,0,0,5,766740,0.8669711947441101,1.0444754123687745,0,
42,7,0,7,0,2,7,1073436,0.8114468455314636,0.8589486837387085,0,
43,7,1,6,0,1,6,920088,0.8480757772922516,1.030154049396515,0,
44,7,3,4,0,0,4,613392,0.8265292048454285,0.8659040093421936,0,
45,7,0,7,0,0,7,1073436,0.8170118927955627,0.9697872161865235,0,
46,7,1,6,0,0,6,920088,0.9145700335502625,1.065701574087143,0,
47,7,1,6,0,0,6,920088,0.8673716485500336,1.0302754938602448,0,
48,7,1,6,0,0,6,920088,0.929821103811264,0.990339994430542,0,
49,7,1,6,0,0,6,920088,0.8344064056873322,0.959075927734375,0,
50,7,1,6,0,0,6,920088,0.8817852139472961,1.0869170427322388,0,
51,7,0,7,0,0,7,1073436,0.8202336430549622,1.029573702812195,0,
52,7,2,5,0,0,5,766740,0.9387112259864807,1.0312789678573608,0,
