round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,7,2,5,0,0,5,89900,4.268506050109863,4.466707611083985,0,
2,7,1,6,0,0,6,107950,3.9395980834960938,4.4745934009552,1,0.9811145529449724
3,7,0,7,0,0,7,126610,3.8119711875915527,4.190031337738037,0,
4,7,2,5,0,0,5,90795,3.390042304992676,3.54227557182312,0,
5,7,1,6,0,0,6,108990,2.7773057222366333,2.9666577577590942,0,
6,7,0,7,0,0,7,127145,2.4482014179229736,2.5793450832366944,0,
7,7,1,6,1,0,5,90815,1.6711446642875671,2.47064745426178,0,
8,7,0,7,1,1,6,109000,1.5585294961929321,2.4591036796569825,0,
9,7,2,5,0,0,5,90830,1.3759050369262695,1.7092774152755739,0,
10,7,0,7,0,0,7,127155,1.213881015777588,1.523902487754822,0,
11,7,1,6,0,1,6,109005,1.032751351594925,1.8470174670219421,0,
12,7,1,6,0,0,6,109015,1.0100131928920746,1.1865965127944946,0,
13,7,0,7,0,0,7,127155,0.8228895664215088,1.0374351024627686,0,
14,7,0,7,0,1,7,127120,0.8793540000915527,1.4179231882095338,0,
15,7,1,6,0,0,6,108990,0.819279670715332,1.14870023727417,0,
16,7,2,5,0,1,5,90795,0.8252399563789368,0.8937799334526062,0,
17,7,1,6,0,1,6,108985,0.7855862379074097,0.9579864740371704,0,
18,7,0,7,1,2,6,108980,0.7599822282791138,0.8656831741333009,0,
19,7,0,7,0,2,7,127155,0.7033224701881409,0.8957664728164674,0,
20,7,1,6,0,1,6,108910,0.7697961628437042,0.9328625202178955,0,
21,7,0,7,0,1,7,127070,0.8237921595573425,1.050444805622101,1,0.9187497401484045
22,7,1,6,0,1,6,108975,0.8672873377799988,0.8957650661468506,0,
23,7,0,7,0,0,7,127080,0.8793304562568665,1.02243492603302,0,
24,7,1,6,0,3,6,108820,1.0496450662612915,1.2342562079429626,0,
25,7,1,6,0,5,6,108955,0.8963718414306641,1.0953266620635986,0,
26,7,1,6,0,1,6,108945,1.0003617703914642,1.1192108392715454,0,
27,7,1,6,0,1,6,108985,0.9658718705177307,1.1432077884674072,0,
28,7,1,6,0,2,6,108995,0.8649691045284271,0.937841534614563,0,
29,7,0,7,0,2,7,127155,0.8458962440490723,0.9930114507675172,0,
30,7,2,5,0,2,5,90825,0.783799409866333,0.9913896083831787,0,
31,7,0,7,0,4,7,127155,0.7813043594360352,0.8848044395446778,0,
32,7,0,7,0,1,7,127140,0.8692632913589478,0.9746710777282714,0,
33,7,0,7,0,2,7,127175,0.8598344326019287,1.0135130643844605,0,
34,7,0,7,0,0,7,127015,0.8263882398605347,0.9814388036727906,0,
35,7,1,6,0,2,6,108940,0.7393481433391571,0.9233453571796417,0,
36,7,0,7,0,2,7,127120,0.8222532868385315,0.8676690340042115,0,
37,7,0,7,0,4,7,127160,0.9575902223587036,1.2251530885696411,0,
38,7,0,7,0,4,7,127125,0.8125059604644775,0.9281456351280213,0,
39,7,1,6,0,2,6,108990,0.6223092973232269,0.8258463144302368,0,
40,7,0,7,0,4,7,127160,0.8121760487556458,0.8639721274375916,0,
41,7,0,7,0,2,7,127150,0.7744719982147217,0.9854138970375061,0,
42,7,1,6,0,2,6,108980,0.7790560722351074,0.8345085382461548,0,
43,7,0,7,0,3,7,127135,0.7577250003814697,0.9064705729484559,0,
44,7,1,6,0,2,6,108970,0.6461393237113953,0.7744415998458862,0,
45,7,0,7,0,2,7,127025,0.8376654386520386,1.1976420640945435,0,
46,7,0,7,0,1,7,127055,0.6653040647506714,1.1717465400695801,0,
47,7,1,6,0,2,6,108980,0.882142037153244,1.0798985958099365,0,
48,7,0,7,0,0,7,127165,0.6111774444580078,0.8913740873336792,0,
49,7,3,4,0,1,4,72655,0.6823320388793945,0.8645877242088318,0,
50,7,2,5,0,2,5,90820,0.731675922870636,0.8631537318229675,0,
