round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,3,1,2,0,0,2,306696,6.924447774887085,6.939296674728394,0,
2,3,0,3,0,3,3,460044,4.270999908447266,4.304092025756836,0,
3,3,0,3,0,2,3,460044,1.5496245622634888,1.6439923524856568,0,
4,3,0,3,1,1,2,306696,0.7686348557472229,1.9254531979560854,0,
5,3,0,3,0,0,3,460044,0.918478786945343,1.1165266633033752,0,
6,3,0,3,0,1,3,460044,3.120137929916382,4.540659666061401,0,
7,3,0,3,0,0,3,460044,2.431806802749634,3.578419542312622,0,
8,3,0,3,0,0,3,460044,1.5930631160736084,2.6249526500701905,0,
9,3,0,3,0,0,3,460044,1.3023173809051514,2.1475331783294678,0,
10,3,0,3,0,0,3,460044,1.1826506853103638,1.6323309183120727,0,
11,3,0,3,0,1,3,460044,0.9690356850624084,1.3432633519172668,0,
12,3,0,3,0,0,3,460044,1.1101902723312378,1.1333412885665894,0,
13,3,1,2,0,0,2,306696,1.2753239274024963,1.419830048084259,0,
14,3,1,2,0,0,2,306696,1.1993718147277832,1.215827178955078,0,
15,3,1,2,0,0,2,306696,1.1277082562446594,1.2003003716468812,0,
16,3,0,3,0,0,3,460044,1.1246761083602905,1.1699366331100465,0,
17,3,0,3,0,2,3,460044,1.183706521987915,1.38260760307312,0,
18,3,0,3,0,0,3,460044,0.9668905735015869,1.2098443508148193,0,
19,3,0,3,0,0,3,460044,1.178708791732788,2.0207364559173584,0,
20,3,0,3,0,0,3,460044,1.234830617904663,1.3892099857330322,0,
21,3,0,3,0,0,3,460044,1.002849817276001,1.8067190647125244,1,0.9990104320859885
22,3,0,3,0,1,3,460044,1.0948890447616577,1.8272545576095582,0,
23,3,0,3,0,1,3,460044,2.1563658714294434,2.228960132598877,0,
24,3,0,3,0,0,3,460044,1.150015950202942,1.4726048707962036,0,
25,3,1,2,0,0,2,306696,1.1306565999984741,1.1851715803146363,0,
26,3,0,3,0,1,3,460044,1.9771219491958618,2.0048911333084107,0,
27,3,0,3,0,0,3,460044,1.287284016609192,1.3527592897415162,0,
28,3,0,3,0,1,3,460044,1.888507604598999,1.9102891445159913,0,
29,3,0,3,0,1,3,460044,1.6654701232910156,1.927135944366455,0,
30,3,0,3,0,2,3,460044,0.9211083054542542,1.6742629170417787,1,0.9890822034899033
31,3,0,3,0,0,3,460044,1.4459011554718018,1.6389910221099853,0,
32,3,1,2,0,0,2,306696,1.0446541011333466,1.1342858731746674,0,
33,3,1,2,0,1,2,306696,1.6143470406532288,1.6889965176582336,0,
34,3,0,3,0,0,3,460044,0.9111524820327759,1.1195911645889283,0,
35,3,0,3,0,1,3,460044,1.0903009176254272,1.7741126775741578,0,
36,3,0,3,0,0,3,460044,0.8367131352424622,1.7752365708351137,1,0.832605298105159
37,3,0,3,0,0,3,460044,1.3515836000442505,1.614832329750061,0,
38,3,0,3,0,0,3,460044,1.5054086446762085,1.9036362409591674,0,
39,3,0,3,0,2,3,460044,1.1601842641830444,1.3537863492965698,0,
40,3,0,3,0,0,3,460044,1.6227824687957764,2.1276530742645265,0,
41,3,0,3,0,1,3,460044,1.1425832509994507,1.9322325468063355,0,
42,3,0,3,0,1,3,460044,1.123611569404602,1.8114924669265748,0,
43,3,0,3,0,0,3,460044,1.0261059999465942,1.9033003091812135,1,0.9668392897759981
44,3,0,3,0,1,3,460044,1.119899034500122,1.7319639682769776,0,
45,3,0,3,0,0,3,460044,1.1289737224578857,1.6831495761871338,0,
46,3,0,3,0,2,3,460044,1.028241753578186,1.250029969215393,0,
47,3,0,3,0,0,3,460044,1.368828535079956,2.0787757396698,0,
48,3,0,3,0,0,3,460044,1.7499018907546997,1.7916168451309205,0,
49,3,0,3,0,0,3,460044,1.3955646753311157,1.6967471361160278,0,
50,3,0,3,0,0,3,460044,1.0389050245285034,1.4845538854598999,0,
51,3,0,3,0,2,3,460044,1.2021411657333374,1.5773869276046752,0,
52,3,1,2,0,0,2,306696,0.8849015533924103,0.9019009172916412,0,
53,3,0,3,0,1,3,460044,0.8290151953697205,2.1723210215568542,1,0.6610577747976152
54,3,0,3,0,0,3,460044,2.3075826168060303,2.3511111736297607,0,
55,3,0,3,0,1,3,460044,1.3412508964538574,1.481337070465088,0,
56,3,1,2,0,0,2,306696,1.6536436676979065,1.6719363331794739,0,
57,3,1,2,0,0,2,306696,1.5483965873718262,1.8044490814208984,0,
58,3,0,3,0,1,3,460044,1.5752825736999512,1.7244627952575684,0,
59,3,0,3,0,2,3,460044,0.8785927295684814,0.9335590362548828,0,
60,3,0,3,0,0,3,460044,0.9844443798065186,1.6932274341583253,0,
61,3,1,2,0,1,2,306696,1.5617467761039734,1.7932803511619568,0,
62,3,0,3,0,0,3,460044,1.1065565347671509,1.1729275941848756,0,
63,3,1,2,0,1,2,306696,1.2388518154621124,1.6675073206424713,0,
64,3,1,2,0,1,2,306696,1.1059100031852722,1.1090469717979432,0,
65,3,0,3,0,1,3,460044,0.8367736339569092,1.7646036624908448,1,0.8382148733408011
66,3,1,2,0,1,2,306696,0.7993913888931274,0.8217997312545776,0,
67,3,1,2,0,0,2,306696,0.9950719773769379,1.2406019389629364,0,
68,3,0,3,0,0,3,460044,0.7080656886100769,0.9873911261558532,0,
69,3,1,2,0,2,2,306696,0.7500234544277191,0.880737179517746,0,
70,3,0,3,0,0,3,460044,0.7850966453552246,1.7017507553100586,1,0.8131864291948423
71,3,1,2,0,1,2,306696,1.374707967042923,1.7054242670536042,0,
72,3,0,3,0,0,3,460044,1.0121400356292725,1.5687080860137939,0,
73,3,0,3,0,2,3,460044,0.8336398005485535,1.4742016196250916,0,
74,3,1,2,0,0,2,306696,1.0737048089504242,1.31176216006279,0,
75,3,1,2,0,0,2,306696,1.2297394275665283,1.3327589511871338,0,
76,3,0,3,0,0,3,460044,0.9703454375267029,1.1657507777214051,0,
77,3,1,2,0,1,2,306696,0.9176966547966003,0.939658010005951,0,
78,3,0,3,0,1,3,460044,0.7993407249450684,1.4917749404907228,1,0.9602362299160357
79,3,0,3,0,1,3,460044,0.9755472540855408,1.3240859866142274,0,
80,3,1,2,0,1,2,306696,0.9326176345348358,1.011312574148178,0,
81,3,0,3,0,1,3,460044,0.7588121891021729,1.4928868770599366,1,0.905284749901317
82,3,0,3,0,0,3,460044,1.0993996858596802,1.358806347846985,0,
83,3,1,2,0,0,2,306696,0.9834507703781128,1.0671152830123902,0,
84,3,1,2,0,2,2,306696,1.1556719243526459,1.461701077222824,0,
85,3,0,3,0,1,3,460044,0.8653659224510193,0.8654267191886902,0,
86,3,0,3,0,2,3,460044,0.6899480819702148,0.8613272190093995,0,
87,3,0,3,0,0,3,460044,0.7962738275527954,0.8517423391342163,0,
88,3,1,2,0,2,2,306696,0.999362051486969,1.142070972919464,0,
89,3,0,3,0,0,3,460044,0.9098933339118958,1.4164714455604552,0,
90,3,0,3,0,1,3,460044,0.8385730385780334,1.385313332080841,0,
91,3,0,3,0,1,3,460044,0.8635801672935486,0.9307368636131287,0,
92,3,0,3,0,1,3,460044,1.4034825563430786,1.5765583276748658,0,
