round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,3,1,2,0,0,2,37719,6.924447774887085,6.939296674728394,0,
2,3,0,3,0,3,3,57156,5.89247989654541,5.910616111755371,0,
3,3,0,3,0,2,3,56806,4.442397117614746,4.469029808044434,0,
4,3,0,3,0,2,3,57671,2.699695587158203,2.7190362930297853,0,
5,3,0,3,2,1,1,19167,1.3493081331253052,1.4199179887771607,0,
6,3,0,3,0,1,3,57611,1.4680917263031006,1.5913596630096436,0,
7,3,0,3,0,1,3,57621,1.692420482635498,1.88712797164917,0,
8,3,0,3,0,0,3,57721,1.481770396232605,1.642861533164978,0,
9,3,0,3,0,0,3,57746,1.3786195516586304,1.6229857206344604,0,
10,3,0,3,0,1,3,57571,1.9832959175109863,2.2617526054382324,0,
11,3,0,3,0,1,3,57696,1.5212593078613281,1.6593095779418945,0,
12,3,0,3,0,0,3,57646,1.8205190896987915,1.9399696588516235,0,
13,3,1,2,0,1,2,38489,2.4013161659240723,2.447707271575928,0,
14,3,1,2,0,2,2,38389,1.4496560096740723,1.6560308456420898,0,
15,3,1,2,0,1,2,38439,1.6823863983154297,2.0977054595947267,0,
16,3,0,3,0,0,3,57651,1.3412859439849854,1.7134472370147704,0,
17,3,0,3,0,0,3,57691,2.012610673904419,2.147100305557251,0,
18,3,0,3,0,0,3,57611,1.8387517929077148,2.522361946105957,0,
19,3,0,3,0,0,3,57671,1.8059386014938354,2.541760802268982,0,
20,3,0,3,0,0,3,57591,1.5964946746826172,2.176199722290039,0,
21,3,0,3,0,1,3,57641,1.2625283002853394,2.2588308095932006,0,
22,3,0,3,0,0,3,57591,1.2457315921783447,1.5860458850860595,0,
23,3,0,3,0,0,3,57686,2.2331326007843018,2.2837866306304933,0,
24,3,0,3,0,1,3,57651,1.0704525709152222,1.28838107585907,0,
25,3,1,2,0,0,2,38404,1.1374571323394775,1.2364896297454835,0,
26,3,0,3,0,0,3,57616,1.5979071855545044,1.6562649011611938,0,
27,3,0,3,0,0,3,57636,1.2101870775222778,1.5239059686660767,0,
28,3,0,3,0,1,3,57611,1.2416526079177856,1.2694862604141235,0,
29,3,0,3,0,0,3,57531,1.540956735610962,1.6807728290557862,0,
30,3,0,3,0,0,3,57636,1.6906540393829346,1.8436344623565675,0,
31,3,0,3,0,0,3,57666,1.4409033060073853,1.4934317827224732,0,
32,3,1,2,0,0,2,38434,0.9961170852184296,1.015025895833969,0,
33,3,1,2,0,0,2,38379,1.442051887512207,1.5028204917907715,0,
34,3,0,3,0,1,3,57571,1.3399697542190552,1.8064911127090455,0,
35,3,0,3,0,1,3,57616,1.672148585319519,1.7598172903060914,0,
36,3,0,3,0,1,3,57601,1.6503337621688843,1.6713671445846559,0,
37,3,0,3,0,0,3,57591,1.3199119567871094,1.4279064178466796,0,
38,3,0,3,0,1,3,57626,1.8244421482086182,1.9797991275787354,0,
39,3,0,3,0,2,3,57516,1.0570710897445679,1.232327151298523,0,
40,3,0,3,0,1,3,57581,1.2316946983337402,1.7951796531677247,0,
41,3,0,3,0,1,3,57611,1.0295405387878418,1.654061985015869,0,
42,3,0,3,0,0,3,57646,1.6723103523254395,1.7609245300292968,0,
43,3,0,3,0,0,3,57601,1.2333765029907227,1.445482063293457,0,
44,3,0,3,0,1,3,57576,1.1018770933151245,1.4135225057601928,0,
45,3,0,3,0,0,3,57596,1.0098943710327148,1.349294948577881,0,
46,3,0,3,0,1,3,57516,1.0599255561828613,1.3714292526245118,0,
47,3,0,3,0,0,3,57611,1.153899908065796,1.5344309329986572,0,
48,3,0,3,0,0,3,57506,1.4334036111831665,1.5714236497879028,0,
49,3,0,3,0,0,3,57606,1.1886061429977417,1.2220542669296264,0,
50,3,0,3,0,1,3,57566,1.0758368968963623,1.3338145732879638,0,
51,3,0,3,0,1,3,57451,1.2372130155563354,1.382100558280945,0,
52,3,1,2,0,0,2,38379,1.1972455978393555,1.32669677734375,0,
53,3,0,3,0,1,3,57626,1.0688204765319824,1.888474941253662,0,
54,3,0,3,0,2,3,57656,1.788383960723877,1.86875581741333,0,
55,3,0,3,0,0,3,57621,1.0997824668884277,1.3725683212280273,0,
56,3,1,2,0,0,2,38359,1.4370853304862976,1.4868716597557068,0,
57,3,1,2,0,1,2,38374,1.551823079586029,1.734735381603241,0,
58,3,0,3,0,0,3,57561,1.3614925146102905,1.5435078382492065,0,
59,3,0,3,0,0,3,57576,0.9842775464057922,1.0269921898841858,0,
60,3,0,3,0,0,3,57616,0.9926328659057617,1.6065604209899902,0,
61,3,1,2,0,0,2,38369,1.493014395236969,1.7678803563117982,0,
62,3,0,3,0,1,3,57581,1.1584713459014893,1.1895307064056397,0,
63,3,1,2,0,1,2,38424,1.2787286043167114,1.4427642107009888,0,
64,3,1,2,0,1,2,38334,1.0903492271900177,1.1810981810092926,0,
65,3,0,3,0,0,3,57616,0.9959172010421753,1.438998293876648,0,
66,3,1,2,0,1,2,38384,1.0098688304424286,1.0599415242671966,0,
67,3,1,2,0,0,2,38324,0.9583622217178345,1.127916932106018,0,
68,3,0,3,0,0,3,57566,0.8894043564796448,0.9914921879768371,0,
69,3,1,2,0,1,2,38319,1.0774749517440796,1.0793329000473022,0,
70,3,0,3,0,3,3,57586,1.313307285308838,1.6981528282165528,0,
71,3,1,2,0,1,2,38379,1.4816988706588745,1.6296016454696656,0,
72,3,0,3,0,1,3,57511,1.3573315143585205,1.741382074356079,0,
73,3,0,3,0,0,3,57601,1.5623301267623901,1.7470140218734742,0,
74,3,1,2,0,0,2,38429,1.0812492072582245,1.214561265707016,0,
75,3,1,2,0,0,2,38414,1.462559163570404,1.601057517528534,0,
76,3,0,3,0,1,3,57621,1.4823659658432007,1.5830854177474976,0,
77,3,1,2,0,1,2,38379,1.3352213501930237,1.523685085773468,0,
78,3,0,3,0,1,3,57641,1.2567743062973022,1.8919228315353394,0,
79,3,0,3,0,1,3,57586,1.4476269483566284,1.50038583278656,0,
80,3,1,2,0,1,2,38364,1.122128188610077,1.373112142086029,0,
81,3,0,3,0,1,3,57551,1.3711763620376587,1.757470440864563,0,
82,3,0,3,0,1,3,57636,1.3596913814544678,1.5827276706695557,0,
83,3,1,2,0,1,2,38394,0.9596693217754364,1.0004351079463958,0,
84,3,1,2,0,0,2,38404,1.3771782219409943,1.8353853285312653,0,
85,3,0,3,0,1,3,57566,1.018208384513855,1.2513065099716187,0,
86,3,0,3,0,0,3,57521,1.025865912437439,1.3118674039840699,0,
87,3,0,3,0,1,3,57486,0.9052682518959045,1.2968918919563293,0,
88,3,1,2,0,0,2,38329,1.2355005741119385,1.3041236400604248,0,
89,3,0,3,0,2,3,57566,1.0395339727401733,1.465351939201355,0,
90,3,0,3,0,0,3,57601,1.219675898551941,1.8010286092758179,0,
91,3,0,3,0,1,3,57476,1.2003684043884277,1.2058159828186035,0,
92,3,0,3,0,1,3,57656,1.4221739768981934,1.6007386207580567,0,
93,3,1,2,0,0,2,38269,1.288674771785736,1.3268755793571472,0,
94,3,1,2,0,0,2,38399,1.5302206873893738,1.6028222441673279,0,
95,3,1,2,0,0,2,38399,1.0710569620132446,1.1529875993728638,0,
96,3,0,3,0,0,3,57571,1.2862049341201782,1.3160556077957153,0,
97,3,1,2,0,1,2,38399,1.2841446995735168,1.3164915680885314,0,
98,3,0,3,0,3,3,57491,1.2534005641937256,1.4245423793792724,0,
99,3,0,3,0,1,3,57621,1.2776870727539062,1.3771042823791504,0,
100,3,0,3,0,0,3,57636,0.9500104188919067,1.3138191461563111,0,
101,3,1,2,0,0,2,38354,1.1702338457107544,1.226763367652893,0,
102,3,0,3,0,0,3,57631,1.1490576267242432,1.2369883060455322,0,
103,3,0,3,0,2,3,57616,1.0666919946670532,1.0765493631362915,0,
104,3,0,3,0,0,3,57621,1.0455467700958252,1.1554588794708252,0,
105,3,0,3,0,2,3,57546,1.1348352432250977,1.5020668983459473,0,
106,3,0,3,0,1,3,57596,1.0933140516281128,1.1863006353378296,0,
107,3,0,3,0,1,3,57531,1.040752649307251,1.097971773147583,0,
108,3,1,2,0,1,2,38339,1.200901448726654,1.299584949016571,0,
109,3,0,3,0,0,3,57591,1.4961755275726318,1.8064180850982665,0,
110,3,0,3,0,1,3,57481,1.2777570486068726,1.58270366191864,0,
111,3,1,2,0,1,2,38379,1.2641324996948242,1.4711669921875,0,
112,3,0,3,0,0,3,57556,1.2032580375671387,1.3508030891418457,0,
113,3,1,2,0,2,2,38309,1.3032137155532837,1.4549532175064086,0,
114,3,0,3,0,1,3,57576,1.3280948400497437,1.362097144126892,0,
115,3,0,3,0,2,3,57501,1.2467595338821411,1.2974889039993287,0,
116,3,1,2,0,0,2,38259,1.0676996111869812,1.117599332332611,0,
117,3,0,3,0,1,3,57551,1.1983141899108887,1.422397994995117,0,
118,3,0,3,0,0,3,57606,0.9331796765327454,1.3443803429603576,0,
119,3,0,3,0,0,3,57566,1.2881718873977661,1.3353835344314575,0,
120,3,0,3,0,1,3,57496,1.1633249521255493,1.265211033821106,0,
121,3,1,2,0,1,2,38444,1.146602213382721,1.1790095448493958,0,
