round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,3,0,3,0,2,3,434688,6.4172139167785645,6.556807041168213,0,
2,3,1,2,0,1,2,289792,4.5916712284088135,5.4924835681915285,0,
3,3,0,3,0,1,3,434688,2.475705146789551,3.5501371383666993,0,
4,3,0,3,1,1,2,289792,1.3531347513198853,2.4809821367263796,0,
5,3,0,3,0,2,3,434688,1.114292025566101,1.1483548879623413,0,
6,3,0,3,1,1,2,289792,1.265893816947937,1.8073595762252808,0,
7,3,1,2,0,1,2,289792,2.1847971081733704,3.346512758731842,0,
8,3,0,3,0,2,3,434688,3.4942567348480225,4.228858900070191,0,
9,3,0,3,0,3,3,434688,2.7647414207458496,2.9221446037292482,0,
10,3,0,3,0,1,3,434688,1.4927080869674683,1.6083526372909547,0,
11,3,0,3,0,3,3,434688,1.290268063545227,3.0172245264053346,1,0.7482062424711403
12,3,0,3,0,3,3,434688,1.4334546327590942,1.45544273853302,0,
13,3,0,3,0,1,3,434688,1.1460226774215698,2.3545196294784545,1,0.862759733394886
14,3,1,2,0,1,2,289792,0.9704714119434357,1.023992544412613,0,
15,3,0,3,0,1,3,434688,0.9456084370613098,1.0083213448524475,0,
16,3,1,2,0,2,2,289792,0.7920377552509308,0.8357290327548981,0,
17,3,1,2,0,1,2,289792,0.9101791977882385,0.9625012993812561,0,
18,3,0,3,0,1,3,434688,0.8263844847679138,1.1099488139152527,0,
19,3,0,3,0,2,3,434688,0.9450696706771851,1.4577930212020873,0,
20,3,0,3,0,2,3,434688,0.8089741468429565,1.2227593183517456,0,
21,3,0,3,0,2,3,434688,1.0806797742843628,1.5447300672531128,0,
22,3,0,3,0,2,3,434688,1.5432313680648804,1.675295901298523,0,
23,3,0,3,0,2,3,434688,1.2837235927581787,1.4306174755096435,0,
24,3,0,3,0,1,3,434688,0.9184256792068481,1.6147823572158815,0,
25,3,0,3,0,2,3,434688,0.863905131816864,1.8745676398277284,1,0.812233566753188
26,3,1,2,0,2,2,289792,1.1423340439796448,1.1991783261299134,0,
27,3,0,3,0,1,3,434688,1.0378444194793701,1.802678155899048,0,
28,3,0,3,0,3,3,434688,1.2463825941085815,2.088476538658142,0,
29,3,0,3,0,3,3,434688,1.4551807641983032,1.4906590700149536,0,
30,3,0,3,0,3,3,434688,1.570752501487732,1.975810694694519,0,
31,3,0,3,0,2,3,434688,1.575530767440796,1.6832780361175537,0,
32,3,0,3,0,2,3,434688,2.133117437362671,2.255855131149292,0,
33,3,0,3,0,2,3,434688,1.6323087215423584,1.9087975025177002,0,
34,3,1,2,0,1,2,289792,1.342616319656372,1.3754229068756103,0,
35,3,0,3,0,3,3,434688,0.8904022574424744,0.9001657843589783,0,
36,3,0,3,0,1,3,434688,0.8877556920051575,1.4364376664161682,0,
37,3,0,3,0,1,3,434688,1.3038280010223389,1.6275927066802978,0,
38,3,0,3,0,2,3,434688,1.2419090270996094,1.315143871307373,0,
39,3,0,3,0,1,3,434688,1.1844918727874756,1.2433934688568116,0,
40,3,0,3,0,2,3,434688,0.9459410905838013,0.964600682258606,0,
41,3,0,3,0,2,3,434688,1.3238670825958252,1.6593788623809815,0,
42,3,1,2,0,2,2,289792,1.5921600461006165,1.8538513779640198,0,
43,3,0,3,0,3,3,434688,1.5875481367111206,1.6074928045272827,0,
44,3,1,2,0,1,2,289792,0.9385203421115875,0.9614686787128448,0,
45,3,1,2,0,1,2,289792,1.3284178972244263,1.6764522790908813,0,
46,3,1,2,0,2,2,289792,1.1928089261054993,1.227307665348053,0,
47,3,2,1,0,0,1,144896,1.2561722993850708,1.2561722993850708,0,
48,3,1,2,0,2,2,289792,1.4761147499084473,1.5378106117248536,0,
49,3,0,3,0,3,3,434688,1.4179199934005737,1.4639020681381225,0,
50,3,0,3,0,3,3,434688,1.1458858251571655,1.6891001462936401,0,
51,3,0,3,0,2,3,434688,1.2494641542434692,1.758253026008606,0,
52,3,1,2,0,2,2,289792,1.3084043860435486,1.5602230906486512,0,
53,3,1,2,0,2,2,289792,2.131428599357605,2.16028573513031,0,
54,3,0,3,0,2,3,434688,1.387322187423706,1.6972726345062257,0,
55,3,0,3,0,3,3,434688,1.1751089096069336,1.1919527053833008,0,
56,3,0,3,0,3,3,434688,1.2002596855163574,1.6014874458312989,0,
57,3,0,3,0,2,3,434688,1.4187895059585571,1.4716079950332641,0,
58,3,1,2,0,0,2,289792,1.0192322432994843,1.0899981439113617,0,
59,3,1,2,0,1,2,289792,1.486686110496521,1.6505025625228882,0,
60,3,3,0,0,0,0,0,,,0,
61,3,0,3,0,3,3,434688,1.327865481376648,1.3718968152999877,0,
62,3,0,3,0,3,3,434688,0.8565257787704468,0.9827494382858276,0,
63,3,0,3,0,3,3,434688,1.3215217590332031,1.6441401481628417,0,
64,3,0,3,0,3,3,434688,1.05996835231781,1.5044801473617553,0,
65,3,0,3,0,2,3,434688,1.1323188543319702,1.2311867475509644,0,
66,3,1,2,0,1,2,289792,1.310533583164215,1.3438643574714662,0,
67,3,0,3,0,3,3,434688,1.2637922763824463,1.365444040298462,0,
68,3,0,3,0,2,3,434688,1.2221934795379639,1.271327543258667,0,
69,3,0,3,0,3,3,434688,1.168281078338623,1.2509510040283203,0,
70,3,0,3,0,3,3,434688,1.1187055110931396,1.1795986652374268,0,
71,3,0,3,0,1,3,434688,1.2565441131591797,1.2761192321777344,0,
72,3,0,3,0,3,3,434688,1.1040571928024292,1.3153344869613648,0,
73,3,0,3,0,3,3,434688,1.1327056884765625,1.2303908348083497,0,
74,3,0,3,0,3,3,434688,1.0807117223739624,1.1418077230453492,0,
75,3,0,3,0,2,3,434688,0.9291805028915405,1.1001824140548706,0,
76,3,0,3,0,2,3,434688,0.937587559223175,1.1235259652137757,0,
77,3,0,3,0,3,3,434688,0.9301580786705017,0.9674829840660095,0,
78,3,0,3,0,1,3,434688,0.8909269571304321,1.1072558641433716,0,
79,3,0,3,0,1,3,434688,0.9536575675010681,1.343287169933319,0,
80,3,0,3,0,2,3,434688,0.9830552935600281,1.1357990622520446,0,
81,3,0,3,0,3,3,434688,1.0152084827423096,1.1211841106414795,0,
82,3,0,3,0,2,3,434688,0.9306001663208008,0.9320995330810546,0,
83,3,0,3,0,3,3,434688,0.9798948168754578,1.0666509985923767,0,
84,3,0,3,0,1,3,434688,1.1829479932785034,1.185489249229431,0,
85,3,0,3,0,3,3,434688,0.8869851231575012,1.1969356179237365,0,
86,3,0,3,0,2,3,434688,0.87432861328125,0.9290295124053956,0,
87,3,1,2,0,2,2,289792,0.8994570076465607,0.9454537451267242,0,
88,3,1,2,0,0,2,289792,0.9474895894527435,1.0789428412914277,0,
89,3,0,3,0,1,3,434688,0.847519040107727,0.9113970041275025,0,
90,3,0,3,0,2,3,434688,0.8994815945625305,1.1304737687110902,0,
91,3,0,3,0,2,3,434688,1.0205271244049072,1.0573113918304444,0,
92,3,1,2,0,2,2,289792,1.0380945205688477,1.07916316986084,0,
93,3,1,2,0,2,2,289792,0.9521482586860657,1.0227044701576233,0,
94,3,0,3,0,2,3,434688,0.8125790953636169,1.193154227733612,0,
95,3,0,3,0,2,3,434688,0.9129022359848022,0.9589308500289917,0,
96,3,0,3,0,3,3,434688,0.8742800951004028,1.0975075006484984,0,
97,3,0,3,0,2,3,434688,0.9927191138267517,1.2273154139518738,0,
98,3,1,2,0,1,2,289792,0.9436840415000916,0.9915749430656433,0,
99,3,0,3,0,2,3,434688,0.8867091536521912,0.9501254916191101,0,
100,3,1,2,0,1,2,289792,0.7982975542545319,0.8138780891895294,0,
101,3,0,3,0,3,3,434688,0.909528374671936,0.9638734102249146,0,
102,3,2,1,0,1,1,144896,1.1556066274642944,1.1556066274642944,0,
103,3,0,3,0,3,3,434688,1.04908287525177,1.2912132501602174,0,
104,3,0,3,0,2,3,434688,1.0259761810302734,1.0472028732299805,0,
105,3,0,3,0,2,3,434688,0.9409436583518982,0.9561562418937684,0,
106,3,0,3,0,2,3,434688,0.8733360171318054,1.0251403212547303,0,
107,3,0,3,0,3,3,434688,0.8902899026870728,1.1167164087295531,0,
108,3,0,3,0,3,3,434688,0.8737043738365173,0.8754025340080261,0,
109,3,0,3,0,1,3,434688,0.8986525535583496,0.908732795715332,0,
110,3,0,3,0,2,3,434688,0.8412262201309204,1.113879418373108,0,
