round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,7,1,6,0,0,6,107830,4.165744781494141,4.4454262256622314,0,
2,7,0,7,0,0,7,126125,3.682138442993164,4.213802623748779,1,0.9338519726588027
3,7,0,7,0,0,7,127090,3.737936019897461,4.040560722351074,0,
4,7,1,6,0,0,6,108960,3.236550211906433,3.3980900049209595,0,
5,7,2,5,0,1,5,90805,2.7689218521118164,2.946052837371826,0,
6,7,1,6,0,0,6,108760,2.376873254776001,2.5344191789627075,0,
7,7,2,5,0,1,5,90825,2.572877883911133,2.728770399093628,0,
8,7,1,6,1,1,5,90665,1.9437860250473022,2.5695676803588867,0,
9,7,2,5,1,0,4,72655,1.2446889877319336,1.7877967357635498,0,
10,7,1,6,1,1,5,90825,1.0745635032653809,1.3723948001861572,0,
11,7,0,7,0,1,7,127145,1.0864595174789429,1.4045638084411622,0,
12,7,1,6,1,0,5,90820,1.043848842382431,1.2451942563056946,0,
13,7,0,7,1,0,6,108980,0.8280773162841797,1.1141246438026429,0,
14,7,2,5,3,0,2,36320,0.9410601258277893,1.0019264698028565,0,
15,7,1,6,2,0,4,72655,0.7664327025413513,0.8361842632293701,0,
16,7,1,6,2,0,4,72680,0.7041057348251343,0.749264121055603,0,
17,7,1,6,1,0,5,90815,0.6841271221637726,0.7142525613307953,0,
18,7,0,7,1,0,6,108995,0.6779552698135376,0.923752784729004,0,
19,7,0,7,0,0,7,127165,0.7130220532417297,0.7597586512565613,0,
20,7,1,6,0,0,6,108995,0.779646635055542,0.8133094608783722,0,
21,7,0,7,1,2,6,108910,0.6651726961135864,0.7904265761375427,0,
22,7,1,6,1,1,5,90835,0.6428225040435791,0.708377331495285,0,
23,7,0,7,0,1,7,126860,0.7212222814559937,0.8270370841026307,1,0.8481638740938472
24,7,0,7,0,1,7,127130,0.6459717154502869,0.8304258465766907,1,0.9569879457526094
25,7,1,6,0,1,6,108985,0.6448354721069336,0.8085707128047943,0,
26,7,0,7,0,0,7,127090,0.6268448233604431,0.6661328077316284,0,
27,7,0,7,0,1,7,126730,0.5914603471755981,0.6959047913551331,0,
28,7,0,7,0,1,7,126480,0.6156401634216309,0.7370239138603211,0,
29,7,0,7,0,0,7,126830,0.6413310766220093,0.6936076402664184,1,0.9091676999418955
30,7,0,7,0,1,7,126985,0.6524636149406433,0.7300066351890564,1,0.879245226648036
31,7,1,6,0,1,6,108745,0.6388400495052338,0.7136046290397644,0,
32,7,2,5,0,0,5,90545,0.6294955015182495,0.7676099896430969,0,
33,7,3,4,0,0,4,72425,0.6979630589485168,0.8794564664363861,0,
34,7,0,7,0,0,7,126470,0.6587538123130798,0.8608358979225159,0,
35,7,3,4,0,0,4,72560,0.6526983678340912,0.7653889656066895,0,
36,7,0,7,0,2,7,127040,0.7951958775520325,0.9164132237434388,0,
37,7,1,6,0,1,6,108965,0.7584185898303986,0.8180715143680573,0,
38,7,1,6,0,1,6,108765,0.5618150234222412,0.6314451694488525,0,
39,7,1,6,0,0,6,108780,0.5221753418445587,0.6567093431949615,0,
40,7,0,7,0,0,7,127085,0.5390707850456238,0.6328456997871399,0,
