round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,7,1,6,0,0,6,113452,3.964301109313965,4.452369451522827,0,
2,7,0,7,0,0,7,133079,4.089961051940918,4.599048805236817,0,
3,7,2,5,0,0,5,95285,3.902186155319214,4.010011482238769,0,
4,7,0,7,0,1,7,134504,3.205648899078369,3.3878835678100585,0,
5,7,1,6,0,2,6,115332,2.5660535097122192,2.874647855758667,0,
6,7,1,6,0,2,6,115422,1.5189175009727478,2.0017839670181274,0,
7,7,1,6,0,1,6,115452,1.1955775022506714,1.244741678237915,0,
8,7,0,7,0,2,7,134649,1.2988169193267822,1.5403555631637573,0,
9,7,0,7,1,0,6,115377,1.235300064086914,1.5176365375518799,0,
10,7,0,7,0,0,7,134579,1.542164921760559,1.6636204481124879,0,
11,7,0,7,0,1,7,134604,1.2428135871887207,1.4431260585784913,0,
12,7,0,7,0,0,7,134654,1.1930713653564453,1.4072734355926515,0,
13,7,0,7,0,0,7,134654,0.9762784838676453,1.0270384311676026,0,
14,7,1,6,0,0,6,115387,0.9335005283355713,1.1877239346504211,0,
15,7,0,7,0,0,7,134629,1.4295926094055176,1.5113659858703614,0,
16,7,1,6,0,0,6,115442,1.0343619585037231,1.2766475081443787,0,
17,7,1,6,0,0,6,115417,1.0819854736328125,1.1914260387420654,0,
18,7,2,5,0,0,5,96095,1.2078973054885864,1.253556752204895,0,
19,7,2,5,0,0,5,96195,1.2165038585662842,1.2331455945968628,0,
20,7,3,4,0,0,4,76908,1.0829859972000122,1.1850728511810302,0,
21,7,1,6,0,0,6,115392,1.1162779927253723,1.3280553221702576,0,
22,7,2,5,0,0,5,96170,1.1320677995681763,1.3273837089538574,0,
23,7,1,6,0,0,6,115382,1.1148654222488403,1.4605404138565063,0,
24,7,3,4,0,1,4,76953,1.0729088187217712,1.4646828174591064,0,
25,7,0,7,0,1,7,134624,1.189323902130127,1.307930588722229,0,
26,7,0,7,0,1,7,134629,1.0930405855178833,1.181460690498352,0,
27,7,2,5,0,1,5,96120,0.9492075443267822,1.096969985961914,0,
28,7,0,7,0,0,7,134694,1.2087411880493164,1.2353595495224,0,
29,7,0,7,0,2,7,134599,1.1626933813095093,1.2808454751968383,0,
30,7,0,7,0,0,7,134644,1.1341334581375122,1.2987285852432253,0,
31,7,2,5,0,0,5,96210,1.3199089765548706,1.4110709428787231,0,
32,7,0,7,0,1,7,134634,1.2815214395523071,1.458402729034424,0,
33,7,0,7,0,0,7,134604,1.1812993288040161,1.3032114505767822,0,
34,7,1,6,0,1,6,115352,1.103071689605713,1.2614182233810425,0,
35,7,0,7,0,0,7,134564,1.1781506538391113,1.3214989185333252,0,
36,7,1,6,0,0,6,115307,1.1989697217941284,1.5171583890914917,0,
37,7,0,7,0,1,7,134524,1.2391248941421509,1.5725521564483642,0,
38,7,1,6,0,0,6,115312,0.9691997468471527,1.1092512011528015,0,
39,7,0,7,0,0,7,134524,1.125952959060669,1.4107589244842529,0,
40,7,1,6,0,2,6,115337,1.2233648896217346,1.633515179157257,0,
41,7,1,6,0,0,6,115277,1.1843416094779968,1.356777548789978,0,
42,7,3,4,0,1,4,76978,0.9139015376567841,1.1514049410820009,0,
43,7,0,7,0,0,7,134534,1.3315051794052124,1.6265194177627564,0,
44,7,0,7,0,1,7,134519,1.336667537689209,1.4690792560577393,0,
45,7,2,5,0,0,5,96155,1.1615712642669678,1.4660496711730957,0,
46,7,1,6,0,1,6,115332,1.156695306301117,1.4982246160507202,0,
47,7,0,7,0,0,7,134479,1.3660506010055542,1.4711648225784302,0,
48,7,0,7,0,1,7,134524,1.0423088073730469,1.565760636329651,0,
49,7,0,7,0,1,7,134489,1.0765626430511475,1.3368656873703004,0,
50,7,0,7,0,0,7,134609,1.1172233819961548,1.3925721168518066,0,
51,7,0,7,0,0,7,134594,1.0908359289169312,1.3257083654403687,0,
52,7,1,6,0,0,6,115367,1.0274320244789124,1.1759904026985168,0,
53,7,0,7,0,0,7,134494,0.9896166920661926,1.1420439243316651,0,
54,7,1,6,0,1,6,115317,1.0287479162216187,1.2305374145507812,0,
55,7,1,6,0,0,6,115307,0.9872806668281555,1.1638277769088745,0,
56,7,1,6,0,0,6,115302,1.1282382607460022,1.3446887135505676,0,
57,7,1,6,0,0,6,115312,0.9816184937953949,1.2646114230155945,0,
58,7,0,7,0,0,7,134469,1.1203886270523071,1.1916965246200562,0,
59,7,1,6,0,0,6,115257,1.0498106181621552,1.1336124539375305,0,
60,7,2,5,0,0,5,96120,0.9382186532020569,0.9785786271095276,0,
61,7,1,6,0,1,6,115222,0.918685644865036,1.2169411778450012,0,
62,7,0,7,0,1,7,134389,1.000139832496643,1.332590913772583,0,
63,7,0,7,0,3,7,134464,1.0614384412765503,1.197227120399475,0,
64,7,2,5,0,0,5,96095,0.8449175357818604,1.2204007625579834,0,
65,7,0,7,0,2,7,134494,0.875464677810669,1.1190056324005127,0,
66,7,0,7,0,0,7,134529,0.8357692360877991,1.1561211109161378,0,
67,7,1,6,0,0,6,115272,0.9811567664146423,1.1082688570022583,0,
68,7,0,7,0,1,7,134394,0.8390682935714722,0.9834537267684937,0,
69,7,0,7,0,1,7,134519,0.9052343368530273,1.0251244187355042,0,
70,7,1,6,0,3,6,115252,1.044670581817627,1.2409456372261047,0,
71,7,0,7,0,0,7,134509,0.8261799812316895,1.1482639431953432,0,
72,7,0,7,0,0,7,134569,1.0440164804458618,1.166429877281189,0,
73,7,1,6,0,1,6,115327,0.9853970408439636,1.188923954963684,0,
74,7,1,6,0,1,6,115267,0.8663232624530792,1.1750966906547546,0,
75,7,0,7,0,0,7,134474,0.8235058784484863,1.153507113456726,0,
76,7,1,6,0,0,6,115287,0.9058590531349182,1.1416565775871277,0,
77,7,0,7,0,2,7,134524,0.7683112621307373,0.9735982656478882,0,
78,7,0,7,0,0,7,134544,0.76190185546875,0.9303375124931336,0,
79,7,0,7,0,0,7,134524,0.8488225340843201,1.0463874697685243,0,
80,7,1,6,0,0,6,115222,0.8720843195915222,1.0773508548736572,0,
81,7,0,7,0,0,7,134479,0.8602915406227112,1.0405784130096436,0,
82,7,0,7,0,1,7,134454,0.8867608904838562,1.0612223148345947,0,
83,7,0,7,0,0,7,134444,0.8380001187324524,0.9956381082534791,0,
84,7,0,7,0,0,7,134544,0.924670398235321,1.0657711029052734,0,
85,7,1,6,0,0,6,115322,0.9512244164943695,1.1177251935005188,0,
86,7,1,6,0,0,6,115292,0.8292639255523682,1.020677238702774,0,
87,7,2,5,0,1,5,96110,0.9918738603591919,1.2010408163070678,0,
88,7,1,6,0,0,6,115307,0.8854304850101471,0.9348931014537811,0,
89,7,0,7,0,0,7,134564,0.8500627279281616,1.1258074760437013,0,
90,7,1,6,0,0,6,115267,0.8645635545253754,1.0215564966201782,0,
91,7,0,7,0,1,7,134514,1.0030717849731445,1.2789732694625855,0,
92,7,0,7,0,0,7,134459,0.8116093873977661,1.0161708116531372,0,
93,7,1,6,0,0,6,115252,0.9703535735607147,1.091839075088501,0,
94,7,0,7,0,0,7,134514,0.969321608543396,1.0936301708221436,0,
95,7,0,7,0,0,7,134519,0.9286518692970276,0.969582211971283,0,
96,7,0,7,0,1,7,134474,0.8386387825012207,0.970583462715149,0,
97,7,0,7,0,4,7,134519,0.8247063159942627,0.9599092364311219,0,
98,7,0,7,0,2,7,134464,0.8294956684112549,1.0129734039306642,0,
99,7,0,7,0,1,7,134499,0.7629362940788269,1.076084578037262,0,
100,7,2,5,0,1,5,95990,0.8674754500389099,1.050475811958313,0,
101,7,0,7,0,1,7,134529,1.0544278621673584,1.1545668125152588,0,
102,7,1,6,0,0,6,115327,0.9486672580242157,1.016476035118103,0,
103,7,2,5,0,0,5,96020,0.871630072593689,1.044532299041748,0,
104,7,0,7,0,1,7,134524,0.882892906665802,1.1533380270004274,0,
105,7,1,6,0,0,6,115212,0.8985779881477356,1.0475859940052032,0,
106,7,1,6,0,2,6,115327,0.8304145932197571,0.9632505476474762,0,
107,7,0,7,0,0,7,134514,0.8342160582542419,1.0155438542366029,0,
108,7,0,7,0,0,7,134364,0.8437243103981018,0.9172483682632446,0,
109,7,0,7,0,0,7,134509,0.8270053267478943,0.9698635578155519,0,
110,7,0,7,0,0,7,134489,0.9531077742576599,0.9640362739562989,0,
111,7,0,7,0,0,7,134459,0.8278998136520386,0.958500075340271,0,
112,7,4,3,0,0,3,57641,0.8123491406440735,0.8443772912025451,0,
113,7,2,5,0,0,5,96055,1.0166946649551392,1.2269815683364869,0,
114,7,1,6,0,1,6,115337,0.9765125513076782,1.0774564146995544,0,
115,7,1,6,0,0,6,115272,0.9102663695812225,1.0032585561275482,0,
116,7,0,7,0,1,7,134584,0.9183670282363892,0.9737998962402344,0,
