round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,7,2,5,0,0,5,724480,4.268506050109863,4.466707611083985,0,
2,7,1,6,0,0,6,869376,3.1466463804244995,3.630142092704773,0,
3,7,0,7,0,0,7,1014272,2.5378029346466064,2.698666143417358,0,
4,7,2,5,0,0,5,724480,2.715210437774658,2.7620893478393556,0,
5,7,1,6,0,0,6,869376,2.044651985168457,2.2285701036453247,0,
6,7,0,7,2,0,5,724480,1.2290222644805908,1.5583291769027712,0,
7,7,1,6,4,0,2,289792,0.5380042195320129,1.3541112542152405,0,
8,7,0,7,4,1,3,434688,0.6186124086380005,1.35320143699646,0,
9,7,2,5,4,0,1,144896,0.29600009322166443,0.9570971965789796,0,
10,7,0,7,7,0,0,0,0.24391156435012817,0.3690030574798584,0,
11,7,1,6,4,1,2,289792,0.2736997902393341,0.8391402363777161,0,
12,7,1,6,4,0,2,289792,0.2249579206109047,0.2632722705602646,0,
13,7,0,7,5,0,2,289792,0.18088172376155853,0.2299622118473053,0,
14,7,0,7,3,1,4,579584,0.2635243237018585,1.0134158968925477,1,0.9494099112992808
15,7,1,6,0,0,6,869376,1.041878193616867,1.3561896681785583,0,
16,7,2,5,0,1,5,724480,1.7072604894638062,2.0731793880462646,0,
17,7,1,6,0,1,6,869376,1.9545198678970337,2.368574619293213,0,
18,7,0,7,0,5,7,1014272,1.8316104412078857,1.920835018157959,0,
19,7,0,7,0,2,7,1014272,1.7834218740463257,1.8364135503768921,0,
20,7,1,6,0,2,6,869376,1.7433831095695496,1.8871765732765198,0,
21,7,0,7,0,6,7,1014272,1.7611019611358643,1.9616083145141603,0,
22,7,1,6,0,4,6,869376,1.3900443315505981,1.4446095824241638,0,
23,7,0,7,0,4,7,1014272,1.0137591361999512,1.1066121816635133,0,
24,7,1,6,0,2,6,869376,1.008500576019287,1.1704970002174377,0,
25,7,1,6,0,0,6,869376,0.8841207027435303,1.0430920124053955,0,
26,7,1,6,0,2,6,869376,0.8938510715961456,1.0495480597019196,0,
27,7,1,6,0,2,6,869376,0.842417448759079,1.0865281820297241,0,
28,7,1,6,0,3,6,869376,0.8082901537418365,1.077800691127777,0,
29,7,0,7,0,4,7,1014272,0.8555055260658264,0.951572835445404,0,
30,7,2,5,0,1,5,724480,0.7092917561531067,0.9072740197181701,0,
31,7,0,7,0,5,7,1014272,0.7519873976707458,0.8138138055801392,0,
32,7,0,7,0,2,7,1014272,0.8636913895606995,0.9290295243263245,0,
33,7,0,7,0,2,7,1014272,0.7825633883476257,0.9353881478309631,0,
34,7,0,7,0,3,7,1014272,0.7387572526931763,0.9642321944236757,0,
35,7,1,6,0,3,6,869376,0.8057034313678741,0.9083586633205414,0,
36,7,0,7,0,2,7,1014272,0.7467834949493408,0.9027827620506287,0,
37,7,0,7,0,3,7,1014272,0.7638586163520813,0.8438772439956665,0,
38,7,0,7,0,4,7,1014272,0.792269229888916,0.843812358379364,0,
39,7,1,6,0,1,6,869376,0.8060391843318939,0.9485936164855957,0,
40,7,0,7,0,5,7,1014272,0.731372594833374,1.0109471440315247,0,
41,7,0,7,0,2,7,1014272,0.8074039220809937,0.864263939857483,0,
42,7,1,6,0,2,6,869376,0.7148526906967163,0.8730545043945312,0,
43,7,0,7,0,3,7,1014272,0.8351823687553406,1.0431856751441957,0,
44,7,1,6,0,2,6,869376,0.7460012137889862,0.8802968263626099,0,
45,7,0,7,0,3,7,1014272,0.7536558508872986,0.9412434935569765,0,
46,7,0,7,0,1,7,1014272,0.7522450685501099,0.9760456204414367,0,
47,7,1,6,0,2,6,869376,0.71122807264328,0.9028525650501251,0,
48,7,0,7,0,2,7,1014272,0.9011024236679077,0.9856152415275574,0,
49,7,3,4,0,2,4,579584,0.8003695607185364,0.9881856679916382,0,
50,7,2,5,0,3,5,724480,0.677454948425293,0.7834327816963196,0,
51,7,1,6,0,3,6,869376,0.7384917438030243,0.8844458162784576,0,
52,7,1,6,0,1,6,869376,0.765784353017807,0.7939406037330627,0,
53,7,0,7,0,3,7,1014272,0.7332892417907715,0.9998282551765442,0,
54,7,0,7,0,5,7,1014272,0.8188220858573914,0.9482964992523194,0,
55,7,0,7,0,3,7,1014272,0.8242742419242859,0.9078075408935546,0,
56,7,0,7,0,3,7,1014272,0.8268585205078125,0.9803107023239136,0,
57,7,1,6,0,1,6,869376,0.8164329826831818,0.9294726252555847,0,
58,7,2,5,0,2,5,724480,0.8673174977302551,0.9113845586776733,0,
59,7,1,6,0,1,6,869376,0.8203774690628052,1.0541442036628723,0,
60,7,1,6,0,3,6,869376,0.8484951257705688,0.9661919474601746,0,
61,7,0,7,0,4,7,1014272,0.8252743482589722,0.8848659873008728,0,
62,7,2,5,0,4,5,724480,0.8239555954933167,0.9348393201828002,0,
63,7,2,5,0,1,5,724480,0.6962267160415649,0.9875018119812012,0,
64,7,0,7,0,3,7,1014272,0.7990445494651794,1.0204866170883178,0,
65,7,1,6,0,3,6,869376,0.7664601802825928,0.8509186804294586,0,
66,7,0,7,0,3,7,1014272,0.7858787178993225,0.9461503386497497,0,
67,7,0,7,0,2,7,1014272,0.7517755627632141,0.8368537545204163,0,
68,7,0,7,0,4,7,1014272,0.7796514630317688,0.90345219373703,0,
69,7,0,7,0,0,7,1014272,0.8111190795898438,0.8832388281822204,0,
70,7,1,6,0,3,6,869376,0.7820371687412262,0.9671505093574524,0,
71,7,1,6,0,2,6,869376,0.7118925750255585,0.9579831957817078,0,
72,7,0,7,0,3,7,1014272,0.668299674987793,0.8437051177024841,0,
73,7,0,7,0,3,7,1014272,0.8139172196388245,0.9536957979202271,0,
