round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,3,0,3,0,0,3,53730,6.4172139167785645,6.556807041168213,0,
2,3,1,2,0,1,2,35910,6.379987478256226,7.263606214523316,0,
3,3,0,3,0,1,3,54150,4.365683555603027,4.847879219055176,0,
4,3,0,3,0,0,3,54490,2.333571434020996,3.353549003601074,0,
5,3,0,3,0,1,3,54510,1.4619579315185547,2.0084882736206056,0,
6,3,0,3,0,1,3,54505,2.032914638519287,2.304785633087158,0,
7,3,1,2,0,1,2,36340,2.1414634585380554,2.7690147757530212,0,
8,3,0,3,0,0,3,54495,2.551215648651123,3.3907891273498536,0,
9,3,0,3,0,0,3,54510,2.8975536823272705,3.2666895389556885,0,
10,3,0,3,0,0,3,54500,2.3395469188690186,2.5966474056243896,0,
11,3,0,3,0,1,3,54090,2.1683332920074463,3.6147133350372314,0,
12,3,0,3,0,0,3,54510,2.4415414333343506,2.674955129623413,0,
13,3,0,3,0,1,3,54475,2.036085367202759,2.6039310932159423,0,
14,3,1,2,0,0,2,36340,1.9004347920417786,2.01975599527359,0,
15,3,0,3,0,0,3,54495,1.8800632953643799,1.9988285541534423,0,
16,3,1,2,0,0,2,36330,1.6406208872795105,1.6932889342308044,0,
17,3,1,2,0,1,2,36330,1.4979751110076904,1.6126083850860595,0,
18,3,0,3,0,1,3,54495,1.353609561920166,1.5395915985107422,0,
19,3,0,3,0,0,3,54495,1.5690851211547852,1.6197595596313477,0,
20,3,0,3,0,0,3,54495,1.533118486404419,1.633168363571167,0,
21,3,0,3,0,0,3,54490,1.4464831352233887,1.6882845878601074,0,
22,3,0,3,0,1,3,54500,1.8430957794189453,2.207586669921875,0,
23,3,0,3,0,1,3,54485,1.5929784774780273,1.713798999786377,0,
24,3,0,3,0,0,3,54495,1.7842320203781128,1.9387407064437867,0,
25,3,0,3,0,0,3,54495,1.7287102937698364,2.2209987878799438,0,
26,3,1,2,0,0,2,36330,1.3728331327438354,1.460544753074646,0,
27,3,0,3,0,2,3,54480,1.5942656993865967,1.811983346939087,0,
28,3,0,3,0,0,3,54495,1.2587019205093384,1.552051854133606,0,
29,3,0,3,0,0,3,54510,1.3045909404754639,1.3560593128204346,0,
30,3,0,3,0,0,3,54495,1.147027611732483,1.2312949419021606,0,
31,3,0,3,0,1,3,54485,1.0278764963150024,1.6431203126907348,0,
32,3,0,3,0,0,3,54490,1.191208839416504,1.3240216255187989,0,
33,3,0,3,0,2,3,54495,1.091437816619873,1.2707143783569337,0,
34,3,1,2,0,0,2,36340,1.1393115818500519,1.2751353800296783,0,
35,3,0,3,0,0,3,54485,0.9860225319862366,1.0945396542549133,0,
36,3,0,3,0,1,3,54480,0.9170429706573486,0.968411922454834,0,
37,3,0,3,0,1,3,54495,1.0252093076705933,1.0377075910568236,0,
38,3,0,3,0,0,3,54495,0.9860386848449707,1.0203473091125488,0,
39,3,0,3,0,0,3,54500,1.070913553237915,1.1524149417877196,0,
40,3,0,3,0,1,3,54500,1.134298324584961,1.209855079650879,0,
41,3,0,3,0,1,3,54495,1.0698431730270386,1.3181667089462281,0,
42,3,1,2,0,1,2,36325,1.1077293455600739,1.3209962666034698,0,
43,3,0,3,0,0,3,54490,0.8037201762199402,0.904096257686615,0,
44,3,1,2,0,0,2,36325,0.8856878280639648,0.9349892616271973,0,
45,3,1,2,0,0,2,36335,1.3662062287330627,1.5575881123542785,0,
46,3,1,2,0,0,2,36325,1.0409268736839294,1.087560737133026,0,
47,3,2,1,0,0,1,18160,1.0167165994644165,1.0167165994644165,0,
48,3,1,2,0,1,2,36325,1.0423099100589752,1.1849129021167755,0,
49,3,0,3,0,1,3,54500,1.1779884099960327,1.2475643873214721,0,
50,3,0,3,0,1,3,54495,1.0649312734603882,1.5809667348861693,0,
51,3,0,3,0,0,3,54505,1.185280203819275,1.3613141775131226,0,
52,3,1,2,0,1,2,36325,1.0120204985141754,1.0607725918292998,0,
53,3,1,2,0,0,2,36335,1.4074243307113647,1.4256870031356812,0,
54,3,0,3,0,0,3,54510,0.9860954284667969,1.2509731292724608,0,
55,3,0,3,0,0,3,54500,0.9293519258499146,1.1338682413101195,0,
56,3,0,3,0,2,3,54490,1.0858091115951538,1.1627343893051147,0,
57,3,0,3,0,0,3,54480,0.9753841757774353,1.2404219508171082,0,
58,3,1,2,0,1,2,36335,0.9145033657550812,0.97381392121315,0,
59,3,1,2,0,1,2,36335,1.010727345943451,1.081029975414276,0,
60,3,3,0,0,0,0,0,,,0,
61,3,0,3,0,2,3,54495,0.7957118153572083,0.87406245470047,0,
62,3,0,3,0,1,3,54505,0.7076147794723511,0.8947364568710328,0,
63,3,0,3,0,0,3,54490,1.0797666311264038,1.1098164319992065,0,
64,3,0,3,0,1,3,54500,0.9196927547454834,1.043337106704712,0,
65,3,0,3,0,2,3,54495,0.8681675791740417,0.9618088603019714,0,
66,3,1,2,0,0,2,36330,0.9460475146770477,0.9501266419887543,0,
67,3,0,3,0,1,3,54495,0.9829834699630737,1.0868916273117066,0,
68,3,0,3,0,1,3,54490,0.8785412311553955,0.8858854293823242,0,
69,3,0,3,0,1,3,54485,0.7998851537704468,0.8458716630935669,0,
70,3,0,3,0,0,3,54495,0.8444322943687439,0.9403413653373718,0,
71,3,0,3,0,2,3,54500,1.0081785917282104,1.0351721525192261,0,
72,3,0,3,0,1,3,54495,0.8435022234916687,0.8814644694328309,0,
73,3,0,3,0,0,3,54510,0.8357437252998352,0.9069797158241272,0,
74,3,0,3,0,0,3,54490,0.8323149085044861,0.867774760723114,0,
75,3,0,3,0,0,3,54490,0.7497094869613647,0.8088931798934936,0,
76,3,0,3,0,0,3,54495,0.900227427482605,1.0565032720565797,0,
77,3,0,3,0,1,3,54505,0.7259798645973206,0.7861069321632386,0,
78,3,0,3,0,1,3,54510,0.8738932609558105,0.9181391716003418,0,
79,3,0,3,0,2,3,54495,0.7298758625984192,0.9751477837562561,0,
80,3,0,3,0,1,3,54495,0.7865644693374634,1.0170467615127563,0,
81,3,0,3,0,1,3,54505,0.7189567685127258,1.017958414554596,0,
82,3,0,3,0,0,3,54495,0.72941654920578,0.7353393912315369,0,
83,3,0,3,0,1,3,54505,0.9022390842437744,0.9102009296417236,0,
84,3,0,3,0,1,3,54495,0.8253942728042603,0.8861538648605347,0,
85,3,0,3,0,1,3,54495,0.7423643469810486,0.9896376490592956,0,
86,3,0,3,0,0,3,54485,0.6865692138671875,0.6940339565277099,0,
87,3,1,2,0,0,2,36320,0.6895511746406555,0.72492595911026,0,
88,3,1,2,0,0,2,36320,0.7711091339588165,0.7760125696659088,0,
89,3,0,3,0,1,3,54500,0.7413477301597595,0.7906407713890076,0,
90,3,0,3,0,0,3,54490,0.8883721232414246,0.9549077868461608,0,
91,3,0,3,0,1,3,54495,0.8547359108924866,0.8715837597846985,0,
92,3,1,2,0,0,2,36330,0.758004367351532,0.7659304022789002,0,
93,3,1,2,0,1,2,36315,0.8028490841388702,0.8795178949832916,0,
94,3,0,3,0,1,3,54485,0.6982210278511047,0.7885485291481018,0,
95,3,0,3,0,1,3,54485,0.6742693185806274,0.758670449256897,0,
96,3,0,3,0,0,3,54495,0.6962623596191406,0.7300595760345459,0,
97,3,0,3,0,2,3,54510,0.7657637000083923,0.8799189925193787,0,
98,3,1,2,0,0,2,36325,0.7387242019176483,0.7641601026058197,0,
99,3,0,3,0,0,3,54495,0.7180238366127014,0.718595278263092,0,
100,3,1,2,0,0,2,36320,0.6495172381401062,0.6734424471855164,0,
101,3,0,3,0,0,3,54490,0.6928215026855469,0.7019168376922608,0,
102,3,2,1,0,0,1,18160,0.7552073001861572,0.7552073001861572,0,
103,3,0,3,0,1,3,54500,0.7992252707481384,0.8120422244071961,0,
104,3,0,3,0,0,3,54480,0.7255875468254089,0.8098545432090759,0,
105,3,0,3,0,0,3,54500,0.684273362159729,0.781669306755066,0,
106,3,0,3,0,0,3,54495,0.6930614709854126,0.7418893098831176,0,
107,3,0,3,0,1,3,54505,0.7364577651023865,0.9249006628990173,0,
108,3,0,3,0,0,3,54485,0.679266631603241,0.6977749228477478,0,
109,3,0,3,0,2,3,54485,0.6542518734931946,0.7113955616950989,0,
110,3,0,3,0,1,3,54490,0.6874525547027588,0.7034413814544678,0,
111,3,0,3,0,2,3,54490,0.635613739490509,0.8839050889015198,0,
112,3,0,3,0,0,3,54505,0.6462914943695068,0.8036880970001221,0,
113,3,0,3,0,1,3,54510,0.6850227117538452,0.7189661741256714,0,
114,3,0,3,0,1,3,54505,0.7251985669136047,0.7892898678779602,0,
115,3,0,3,0,0,3,54495,0.7357431054115295,0.7579131722450256,0,
116,3,0,3,0,2,3,54490,0.6855968236923218,0.7029844999313355,0,
117,3,0,3,0,1,3,54520,0.6780315637588501,0.7522794008255005,0,
118,3,0,3,0,0,3,54485,0.7301000952720642,0.7561569094657898,0,
119,3,0,3,0,0,3,54495,0.6772422194480896,0.8516877055168152,0,
120,3,0,3,0,0,3,54480,0.6983945369720459,0.7097212791442871,0,
121,3,0,3,0,0,3,54495,0.5927120447158813,0.721495509147644,0,
122,3,0,3,0,0,3,54505,0.7007249593734741,0.7477519273757934,0,
123,3,0,3,0,1,3,54480,0.7420313358306885,0.7457040786743164,0,
124,3,0,3,0,0,3,54505,0.6915274262428284,0.7359261155128479,0,
125,3,0,3,0,1,3,54485,0.7197831869125366,0.8112411737442017,0,
126,3,0,3,0,0,3,54505,0.670196533203125,0.674989652633667,0,
127,3,0,3,0,1,3,54495,0.7024769186973572,0.7153448462486267,0,
128,3,1,2,0,1,2,36320,0.8126243054866791,0.898666113615036,0,
129,3,0,3,0,0,3,54495,0.7784683704376221,0.8610415458679199,0,
130,3,0,3,0,2,3,54510,0.7128645181655884,0.7453135251998901,0,
131,3,0,3,0,1,3,54495,0.8323970437049866,0.8382794976234436,0,
132,3,0,3,0,1,3,54490,0.7536578178405762,0.7538164138793946,0,
133,3,0,3,0,2,3,54490,0.746832013130188,0.838524317741394,0,
134,3,0,3,0,0,3,54500,0.7669432759284973,0.8038863778114319,0,
135,3,1,2,0,0,2,36330,0.757072240114212,0.7579107820987702,0,
136,3,0,3,0,1,3,54495,0.6874271631240845,0.7772142171859742,0,
137,3,0,3,0,0,3,54485,0.6992568969726562,0.7145682811737061,0,
138,3,0,3,0,1,3,54500,0.7517750859260559,0.7539391636848449,0,
139,3,1,2,0,0,2,36330,0.6957852244377136,0.7112457633018494,0,
140,3,0,3,0,0,3,54490,0.7760522365570068,0.7850584506988525,0,
141,3,2,1,0,1,1,18170,0.8250619173049927,0.8250619173049927,0,
142,3,0,3,0,0,3,54500,0.7817317843437195,0.803476083278656,0,
143,3,0,3,0,0,3,54495,0.6364981532096863,0.7930014967918396,0,
144,3,0,3,0,0,3,54495,0.7271654009819031,0.7644555449485779,0,
145,3,1,2,0,1,2,36330,0.7778410613536835,0.8274565637111664,0,
146,3,1,2,0,1,2,36335,0.7062364220619202,0.7359233498573303,0,
147,3,0,3,0,0,3,54490,0.7668660879135132,0.8458634138107299,0,
148,3,1,2,0,1,2,36340,0.858308732509613,0.9014560580253601,0,
149,3,1,2,0,2,2,36330,0.755876213312149,0.778735238313675,0,
150,3,0,3,0,0,3,54490,0.8056803941726685,0.8320269346237182,0,
151,3,1,2,0,1,2,36335,0.7959335148334503,0.8110847532749176,0,
152,3,0,3,0,0,3,54495,0.7483034729957581,0.7728463768959045,0,
153,3,1,2,0,1,2,36330,0.6876021027565002,0.7089444756507873,0,
154,3,0,3,0,1,3,54500,0.7609727382659912,0.8862993240356445,0,
155,3,0,3,0,1,3,54495,0.7528395652770996,0.7692756652832031,0,
156,3,1,2,0,0,2,36325,0.7410993278026581,0.7760189950466156,0,
157,3,0,3,0,0,3,54490,0.7785106897354126,0.786189866065979,0,
158,3,0,3,0,0,3,54495,0.6304512023925781,0.9078118801116943,0,
159,3,0,3,0,0,3,54505,0.6893502473831177,0.7026137590408326,0,
160,3,0,3,0,1,3,54490,0.6900383830070496,0.7040117621421814,0,
161,3,0,3,0,0,3,54485,0.7546161413192749,0.874954342842102,0,
