round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,3,1,2,0,0,2,37719,6.924447774887085,6.939296674728394,0,
2,3,0,3,0,0,3,57156,5.89247989654541,5.910616111755371,0,
3,3,0,3,0,0,3,56796,4.394389629364014,4.424345684051514,1,0.6620883767269612
4,3,0,3,0,0,3,57696,2.831007957458496,2.8562290191650392,0,
5,3,0,3,2,0,1,19157,1.3743277788162231,1.4317816019058227,0,
6,3,0,3,1,0,2,38349,1.3719375133514404,1.3987650394439697,0,
7,3,0,3,1,0,2,38374,1.395972490310669,1.6969356060028076,0,
8,3,0,3,1,0,2,38474,1.1884161233901978,1.3323795557022096,0,
9,3,0,3,0,0,3,57691,1.3772187232971191,1.3996919631958007,0,
10,3,0,3,0,0,3,57651,1.976183533668518,2.3719653367996214,0,
11,3,0,3,0,0,3,57691,1.5405964851379395,1.6219157218933105,0,
12,3,0,3,0,0,3,57611,1.5715631246566772,2.2355332136154176,0,
13,3,1,2,0,0,2,38489,2.492668628692627,2.7911936759948732,0,
14,3,1,2,0,0,2,38394,2.214740812778473,2.8729623913764955,0,
15,3,1,2,0,0,2,38449,2.3986656069755554,2.8177181601524355,0,
16,3,0,3,0,0,3,57686,1.9560545682907104,2.4707303762435915,0,
17,3,0,3,0,0,3,57726,2.3896987438201904,2.6237098217010497,0,
18,3,0,3,0,0,3,57691,1.2502678632736206,1.8920135259628297,0,
19,3,0,3,0,0,3,57686,1.2025500535964966,1.6925316095352172,0,
20,3,0,3,0,0,3,57651,1.1748350858688354,1.3535823583602906,0,
21,3,0,3,0,0,3,57666,1.2934129238128662,1.4217422962188722,0,
22,3,0,3,0,0,3,57581,1.0215901136398315,1.119974398612976,0,
23,3,0,3,0,0,3,57631,1.3377844095230103,1.5763585329055787,0,
24,3,0,3,0,0,3,57621,1.098544716835022,1.108428406715393,0,
25,3,1,2,0,0,2,38374,1.091423660516739,1.226864939928055,0,
26,3,0,3,0,0,3,57591,1.2938377857208252,1.31799635887146,0,
27,3,0,3,0,0,3,57586,1.145040512084961,1.2116965293884276,0,
28,3,0,3,0,0,3,57531,1.0824077129364014,1.4493119716644287,0,
29,3,0,3,0,0,3,57511,1.4227961301803589,1.5978170156478881,0,
30,3,0,3,0,0,3,57551,1.0083138942718506,1.2094427585601806,0,
31,3,0,3,0,0,3,57611,1.6500948667526245,1.7276321172714233,0,
32,3,1,2,0,0,2,38409,1.4970948696136475,1.8485333919525146,0,
33,3,1,2,0,0,2,38324,1.4058133959770203,1.4207332015037537,0,
34,3,0,3,0,0,3,57511,1.1391358375549316,1.1957258224487304,0,
35,3,0,3,0,0,3,57581,1.5121690034866333,1.683338189125061,0,
36,3,0,3,0,0,3,57576,1.395181655883789,1.8328639030456544,0,
37,3,0,3,0,0,3,57536,1.2339937686920166,1.4311325550079346,0,
38,3,0,3,0,0,3,57591,1.0423493385314941,1.4767677307128906,0,
39,3,0,3,0,0,3,57446,1.1382484436035156,1.278520107269287,0,
40,3,0,3,0,0,3,57526,1.2377724647521973,1.3845229148864746,0,
41,3,0,3,0,0,3,57566,1.003121018409729,1.4566153764724732,0,
42,3,0,3,0,0,3,57596,1.2477550506591797,1.3579073905944825,0,
43,3,0,3,0,0,3,57586,1.0584533214569092,1.4360442638397217,0,
44,3,0,3,0,0,3,57561,1.2626800537109375,1.3127355575561523,0,
45,3,0,3,0,0,3,57576,1.2830414772033691,1.3934086799621581,0,
46,3,0,3,0,0,3,57511,1.0393368005752563,1.1558292627334594,0,
47,3,0,3,0,0,3,57586,1.2094593048095703,1.6872912406921388,0,
48,3,0,3,0,0,3,57531,1.289024829864502,1.5654810905456542,0,
49,3,0,3,0,0,3,57601,1.2630326747894287,1.615597677230835,0,
50,3,0,3,0,0,3,57596,1.2755118608474731,1.4381786584854126,0,
51,3,0,3,0,0,3,57521,1.2515326738357544,1.7262644052505494,0,
52,3,1,2,0,0,2,38374,1.0592113733291626,1.0979501962661744,0,
53,3,0,3,0,0,3,57591,0.9044560790061951,2.124428927898407,0,
