round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,7,2,5,0,0,5,766740,4.430779933929443,4.5718670845031735,0,
2,7,1,6,0,0,6,920088,3.5619115829467773,3.772266983985901,0,
3,7,0,7,0,0,7,1073436,2.604555606842041,2.7637054443359377,0,
4,7,2,5,0,0,5,766740,1.790687084197998,1.8905405282974244,0,
5,7,1,6,2,0,4,613392,1.4038204550743103,1.547270655632019,0,
6,7,0,7,0,1,7,1073436,1.6629256010055542,2.106269025802612,0,
7,7,1,6,0,0,6,920088,2.2124801874160767,2.505469560623169,0,
8,7,0,7,0,0,7,1073436,1.9456888437271118,2.0528836965560915,0,
9,7,2,5,0,0,5,766740,2.156284809112549,2.2071165561676027,0,
10,7,0,7,0,0,7,1073436,1.8679600954055786,1.9651819944381714,0,
11,7,1,6,0,0,6,920088,1.3680704236030579,1.5529118180274963,0,
12,7,1,6,0,0,6,920088,1.1777538657188416,1.329774022102356,0,
13,7,0,7,0,0,7,1073436,1.0659514665603638,1.1441020011901857,0,
14,7,0,7,0,0,7,1073436,0.9155510663986206,0.9967186450958252,0,
15,7,1,6,0,0,6,920088,0.8348847031593323,0.8630232512950897,0,
16,7,2,5,0,0,5,766740,0.9626401662826538,0.9785185098648072,0,
17,7,1,6,0,0,6,920088,0.8073544204235077,0.8855337202548981,0,
18,7,0,7,0,0,7,1073436,0.7667987942695618,1.0548060059547426,0,
19,7,0,7,0,0,7,1073436,0.7973889708518982,0.8724946141242981,0,
20,7,1,6,0,2,6,920088,0.8651663959026337,0.9807191491127014,0,
21,7,0,7,0,1,7,1073436,0.8242379426956177,0.9533656239509584,0,
22,7,1,6,0,1,6,920088,0.7515647709369659,0.814732015132904,0,
23,7,0,7,0,1,7,1073436,0.7738542556762695,0.9121723294258118,0,
24,7,1,6,0,2,6,920088,0.7605979144573212,0.8280177414417267,0,
25,7,1,6,0,0,6,920088,0.819485992193222,0.9549314677715302,0,
26,7,1,6,0,0,6,920088,0.7700579762458801,0.8317045569419861,0,
27,7,1,6,0,0,6,920088,0.7497371137142181,0.8657910227775574,0,
28,7,1,6,0,2,6,920088,0.7290500700473785,0.8166262805461884,0,
29,7,0,7,0,1,7,1073436,0.79686439037323,0.9455156445503236,0,
