round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,3,1,2,0,0,2,37364,7.502358913421631,8.16154432296753,0,
2,3,0,3,0,2,3,56681,5.121316432952881,5.335758113861084,0,
3,3,0,3,0,2,3,57286,3.751192569732666,3.8038878440856934,0,
4,3,1,2,0,0,2,38024,1.9444928765296936,2.1255736470222475,0,
5,3,0,3,0,0,3,57566,2.4584755897521973,3.183261775970459,0,
6,3,1,2,0,0,2,38484,3.068906545639038,3.291277837753296,0,
7,3,0,3,0,0,3,57666,1.6206870079040527,1.7348502159118653,0,
8,3,0,3,0,1,3,57716,2.5689175128936768,3.0584341526031493,0,
9,3,0,3,0,1,3,57741,1.9652177095413208,2.674244523048401,0,
10,3,0,3,0,1,3,57726,1.838387131690979,2.5147076845169067,0,
11,3,0,3,0,0,3,57711,2.257009983062744,2.4201891899108885,0,
12,3,0,3,0,1,3,57551,1.7133475542068481,1.976302170753479,0,
13,3,0,3,0,0,3,57636,1.5334409475326538,1.586106276512146,0,
14,3,2,1,0,0,1,19157,1.0064566135406494,1.0064566135406494,0,
15,3,0,3,0,0,3,57581,1.484210729598999,1.8648972034454345,0,
16,3,0,3,0,0,3,57641,1.3225464820861816,1.5211078643798828,0,
17,3,0,3,0,1,3,57656,1.2145164012908936,1.5242386341094971,0,
18,3,0,3,0,0,3,57521,1.221720576286316,1.3360971212387085,0,
19,3,1,2,0,0,2,38294,1.104176640510559,1.1601163148880005,0,
20,3,0,3,0,1,3,57581,1.1430273056030273,1.303680419921875,0,
21,3,1,2,0,0,2,38419,1.8890933990478516,2.155750274658203,0,
22,3,0,3,0,0,3,57636,1.3403520584106445,1.3692866325378419,0,
23,3,0,3,0,1,3,57546,1.6055244207382202,1.9857867002487182,0,
24,3,0,3,0,1,3,57601,1.1875460147857666,1.1913807392120361,0,
25,3,1,2,0,0,2,38374,1.2711908221244812,1.4716789603233338,0,
26,3,0,3,0,0,3,57611,1.9106866121292114,2.220196747779846,0,
27,3,0,3,0,0,3,57591,1.2447826862335205,1.7934513568878174,0,
28,3,0,3,0,1,3,57616,1.2429691553115845,1.968624997138977,0,
29,3,0,3,0,1,3,57591,1.4871820211410522,1.4908629179000854,0,
30,3,0,3,0,1,3,57566,1.1058993339538574,1.2386402130126952,0,
31,3,0,3,0,0,3,57506,1.6299855709075928,1.8047912120819092,0,
32,3,0,3,0,0,3,57601,1.624832272529602,1.7099146127700806,0,
33,3,0,3,0,1,3,57571,1.1502352952957153,1.31646568775177,0,
34,3,1,2,0,0,2,38419,1.5113495588302612,1.6048207044601441,0,
35,3,0,3,0,2,3,57621,1.2640252113342285,1.5408570289611816,0,
36,3,0,3,0,1,3,57581,1.073047399520874,1.1364627361297608,0,
37,3,1,2,0,1,2,38489,2.8976227045059204,2.920069622993469,0,
38,3,0,3,0,0,3,57621,1.210015058517456,1.555324411392212,0,
39,3,0,3,0,0,3,57631,1.9094258546829224,2.1115789651870727,0,
40,3,0,3,0,1,3,57626,1.414599895477295,1.5351452827453613,0,
41,3,1,2,0,0,2,38414,1.258461833000183,1.407431960105896,0,
42,3,0,3,0,1,3,57626,1.2938228845596313,1.6265518426895142,0,
43,3,0,3,0,1,3,57601,1.4982683658599854,1.6551993846893311,0,
44,3,0,3,0,0,3,57601,1.6059417724609375,1.7305850982666016,0,
45,3,0,3,0,0,3,57606,1.134873390197754,1.6755264282226563,0,
46,3,0,3,0,1,3,57581,1.107433557510376,1.1820703029632569,0,
47,3,1,2,0,1,2,38399,0.9661034345626831,0.9802458047866821,0,
48,3,0,3,0,0,3,57681,3.371009349822998,3.397544574737549,0,
49,3,0,3,0,1,3,57611,0.9809310436248779,2.1983922481536866,0,
50,3,0,3,0,0,3,57581,1.129254698753357,1.8324938535690307,1,0.9804990385060254
51,3,1,2,0,0,2,38379,1.504632592201233,1.8720465898513794,0,
52,3,0,3,0,1,3,57666,1.508218765258789,1.5608548164367675,0,
53,3,0,3,0,1,3,57626,1.645456075668335,1.705979013442993,0,
54,3,0,3,0,0,3,57611,0.9859213829040527,1.1873956680297852,0,
55,3,0,3,0,0,3,57561,1.9708302021026611,2.036672258377075,0,
56,3,0,3,0,0,3,57601,1.786584496498108,1.8001513719558715,0,
57,3,0,3,0,1,3,57591,1.5399549007415771,1.862053632736206,0,
58,3,1,2,0,0,2,38369,1.4246671199798584,1.6485674381256104,0,
59,3,0,3,0,1,3,57556,1.2497109174728394,1.5377523183822632,0,
60,3,1,2,0,1,2,38399,1.4857853651046753,1.6971598386764526,0,
61,3,1,2,0,1,2,38424,1.5519928932189941,1.5922167778015137,0,
62,3,0,3,0,1,3,57681,2.0780398845672607,2.3452191829681395,0,
63,3,0,3,0,1,3,57611,1.3292245864868164,1.3412352561950684,0,
64,3,0,3,0,0,3,57626,1.2310088872909546,1.6513445615768432,0,
65,3,0,3,0,1,3,57651,1.771630883216858,2.076480984687805,0,
66,3,0,3,0,1,3,57606,1.3616724014282227,1.5222644805908203,0,
67,3,0,3,0,2,3,57601,1.267926573753357,1.4108235120773316,0,
68,3,0,3,0,2,3,57651,1.0740399360656738,2.4397208213806154,0,
69,3,1,2,0,0,2,38444,1.7463229298591614,2.3709999680519105,0,
70,3,0,3,0,0,3,57641,1.7758433818817139,1.9488491535186767,0,
71,3,0,3,0,0,3,57621,1.375949501991272,1.4630996942520142,0,
72,3,2,1,0,1,1,19197,1.4813264608383179,1.4813264608383179,0,
73,3,0,3,0,0,3,57616,1.141007661819458,1.9198574542999267,0,
74,3,0,3,0,0,3,57586,1.192309021949768,1.293739914894104,0,
75,3,0,3,0,2,3,57641,1.0496574640274048,2.6007052659988403,1,0.9248450983399799
76,3,0,3,0,2,3,57626,2.102308988571167,2.428759717941284,0,
77,3,2,1,0,0,1,19232,1.1601645946502686,1.1601645946502686,0,
78,3,0,3,0,0,3,57581,1.8634663820266724,1.9077733278274536,0,
79,3,0,3,0,0,3,57606,1.7413352727890015,1.8003988027572633,0,
80,3,0,3,0,1,3,57601,1.416555643081665,1.486602544784546,0,
81,3,0,3,0,1,3,57656,1.4574792385101318,1.6104238986968995,0,
82,3,1,2,0,0,2,38379,1.3536273837089539,1.4190452933311462,0,
83,3,1,2,0,0,2,38354,1.1068274974822998,1.1424319744110107,0,
84,3,1,2,0,1,2,38484,2.904515862464905,3.02283718585968,0,
85,3,1,2,0,2,2,38409,1.4942887425422668,1.5182418465614318,0,
86,3,1,2,0,1,2,38409,1.2717230916023254,1.452964460849762,0,
87,3,0,3,0,0,3,57621,1.5289610624313354,1.8321320295333863,0,
88,3,0,3,0,0,3,57556,1.3954991102218628,1.506426787376404,0,
89,3,0,3,0,1,3,57611,1.6172741651535034,1.6587039709091187,0,
90,3,0,3,0,0,3,57651,1.5610963106155396,1.63993399143219,0,
91,3,0,3,0,0,3,57621,1.4628041982650757,1.649107241630554,0,
92,3,0,3,0,0,3,57611,1.2937283515930176,1.324528121948242,0,
93,3,0,3,0,2,3,57616,1.1033822298049927,1.2506507158279419,0,
94,3,0,3,0,1,3,57601,1.1110544204711914,1.4733306884765625,0,
95,3,0,3,0,0,3,57616,0.9784006476402283,0.9857941031455993,0,
96,3,0,3,0,0,3,57636,1.0200393199920654,1.4960709095001221,0,
97,3,1,2,0,0,2,38364,0.9942454695701599,1.0771277308464051,0,
98,3,2,1,0,0,1,19192,0.7876633405685425,0.7876633405685425,0,
99,3,0,3,0,1,3,57586,1.0408557653427124,1.4717694044113159,0,
100,3,2,1,0,0,1,19197,1.6917853355407715,1.6917853355407715,0,
101,3,0,3,0,1,3,57621,1.3537334203720093,1.4251150846481324,0,
102,3,0,3,0,2,3,57591,1.0373047590255737,1.1503674268722535,0,
103,3,0,3,0,0,3,57641,1.06882643699646,2.348528242111206,0,
104,3,0,3,0,0,3,57666,2.540400505065918,2.750558853149414,0,
105,3,0,3,0,3,3,57636,1.4158389568328857,1.4225875377655028,0,
106,3,0,3,0,0,3,57591,1.1898837089538574,1.2572628021240235,0,
107,3,1,2,0,0,2,38424,1.1358000934123993,1.2786665380001068,0,
108,3,2,1,0,0,1,19172,1.0512992143630981,1.0512992143630981,0,
109,3,0,3,0,2,3,57636,1.5094778537750244,1.6219048023223877,0,
110,3,0,3,0,0,3,57571,1.365549921989441,1.4301155805587769,0,
111,3,0,3,0,1,3,57611,1.3878909349441528,1.447191071510315,0,
112,3,0,3,0,0,3,57671,2.093906879425049,2.291637134552002,0,
113,3,0,3,0,0,3,57586,1.0824753046035767,1.2892009973526002,0,
114,3,0,3,0,1,3,57641,1.297942042350769,1.3755158185958862,0,
115,3,0,3,0,0,3,57626,1.2238035202026367,1.2771976470947266,0,
116,3,1,2,0,0,2,38394,1.1248336136341095,1.2331437170505524,0,
117,3,1,2,0,0,2,38434,0.8626569211483002,0.8741908729076385,0,
118,3,0,3,0,1,3,57606,1.5350792407989502,1.7009569644927978,0,
119,3,0,3,0,1,3,57621,1.3424688577651978,1.3812644243240357,0,
120,3,0,3,0,0,3,57616,1.223284125328064,1.5277537107467651,0,
121,3,0,3,0,1,3,57606,0.8554834127426147,1.4769683599472045,0,
122,3,1,2,0,1,2,38334,1.072635978460312,1.2195214927196503,0,
123,3,0,3,0,0,3,57611,1.1580191850662231,1.3944283723831177,0,
124,3,1,2,0,1,2,38399,1.21567302942276,1.2918226361274718,0,
125,3,0,3,0,1,3,57616,1.2045183181762695,1.370208168029785,0,
126,3,0,3,0,3,3,57641,1.6855276823043823,1.8698955297470092,0,
