round,n_sampled,n_straggle,n_trained,n_skip,n_drift,uploads,bytes,median_delta_norm,p90_delta_norm,n_clipped,mean_clip_scale
1,3,0,3,0,0,3,56416,6.392340183258057,6.551773929595948,0,
2,3,1,2,0,1,2,37744,6.269333600997925,6.968523168563843,0,
3,3,0,3,0,1,3,57361,4.028204441070557,4.252728748321533,0,
4,3,0,3,0,0,3,57711,2.307100296020508,2.626431465148926,0,
5,3,0,3,2,0,1,19227,1.492445945739746,1.6322818756103517,0,
6,3,0,3,1,1,2,38444,1.3772708177566528,1.4011175394058228,0,
7,3,1,2,0,0,2,38504,1.4429200887680054,1.5700632810592652,0,
8,3,0,3,0,0,3,57711,1.6276295185089111,1.6668281078338623,0,
9,3,0,3,0,0,3,57741,1.5295534133911133,1.6907733917236327,0,
10,3,0,3,0,2,3,57576,1.482764720916748,1.8047284126281737,0,
11,3,0,3,0,0,3,57371,1.318536400794983,1.5308379411697388,0,
12,3,0,3,0,2,3,57541,1.3555649518966675,1.4754575490951538,0,
13,3,0,3,0,0,3,57646,1.247706413269043,1.2687238693237304,0,
14,3,1,2,0,1,2,38439,1.269628882408142,1.3721827268600464,0,
15,3,0,3,0,0,3,57586,1.24765145778656,1.4360359907150269,0,
16,3,1,2,0,1,2,38434,1.4148555397987366,1.423727238178253,0,
17,3,1,2,0,0,2,38444,1.7696852684020996,1.8344858169555665,0,
18,3,0,3,0,0,3,57676,1.7465888261795044,2.198885178565979,0,
19,3,0,3,0,0,3,57611,2.1861114501953125,2.8891239166259766,0,
20,3,0,3,0,0,3,57686,2.3261828422546387,2.3632025718688965,0,
21,3,0,3,0,0,3,57646,2.112452268600464,2.1585973262786866,0,
22,3,0,3,0,1,3,57616,1.9932600259780884,2.330653119087219,0,
23,3,0,3,0,0,3,57726,1.8410924673080444,1.8499109029769898,0,
24,3,0,3,0,0,3,57656,2.0786144733428955,2.8423290729522703,0,
25,3,0,3,0,0,3,57671,1.5844625234603882,2.222442889213562,0,
26,3,1,2,0,0,2,38489,1.5253705382347107,1.5323155283927918,0,
27,3,0,3,0,1,3,57666,1.5191246271133423,2.8149073839187624,0,
28,3,0,3,0,2,3,57671,1.5762001276016235,2.5978848695755006,0,
29,3,0,3,0,0,3,57621,1.2379347085952759,1.4964061975479126,0,
30,3,0,3,0,0,3,57596,0.9247779250144958,1.146657931804657,0,
31,3,0,3,0,1,3,57611,1.2021594047546387,1.2608832359313964,0,
32,3,0,3,0,0,3,57611,1.33588445186615,1.4532253980636596,0,
33,3,0,3,0,1,3,57576,1.217888593673706,1.6939522266387939,0,
34,3,1,2,0,1,2,38419,1.068732738494873,1.096524429321289,0,
35,3,0,3,0,0,3,57601,1.4029308557510376,1.6407323122024535,0,
36,3,0,3,0,1,3,57556,0.8896055817604065,1.4977099537849425,0,
37,3,0,3,0,0,3,57566,0.9947850108146667,2.098002564907074,0,
38,3,0,3,0,1,3,57591,0.9348746538162231,1.004400086402893,0,
39,3,0,3,0,0,3,57581,1.0641778707504272,1.3546560049057006,0,
40,3,0,3,0,2,3,57616,0.950587809085846,0.9774868130683899,0,
41,3,0,3,0,1,3,57481,0.9917731881141663,1.8267239689826966,1,0.991890302797947
42,3,1,2,0,0,2,38379,1.6752178072929382,2.3104498267173765,0,
43,3,0,3,0,0,3,57576,0.862649142742157,0.9047950625419616,0,
44,3,1,2,0,0,2,38389,0.945224791765213,0.9463386595249176,0,
45,3,1,2,0,0,2,38349,0.9437897205352783,1.0411550045013427,0,
46,3,1,2,0,0,2,38384,0.9213055074214935,0.9449853599071503,0,
47,3,2,1,0,0,1,19152,0.933059811592102,0.933059811592102,0,
48,3,1,2,0,0,2,38279,1.0772153437137604,1.2374771416187287,0,
49,3,0,3,0,0,3,57496,0.9948832988739014,1.1251524448394776,0,
50,3,0,3,0,2,3,57571,1.0565543174743652,1.319465732574463,0,
51,3,0,3,0,0,3,57451,1.048352599143982,1.3508253812789917,0,
52,3,1,2,0,1,2,38299,1.1954371631145477,1.544548362493515,0,
53,3,1,2,0,1,2,38419,1.1190605163574219,1.1392458915710448,0,
54,3,0,3,0,0,3,57406,1.062498927116394,1.2872678518295289,0,
55,3,0,3,0,1,3,57496,0.9670772552490234,0.9760077953338623,0,
56,3,0,3,0,1,3,57476,1.0469334125518799,1.1531964778900146,0,
57,3,0,3,0,0,3,57651,1.124586820602417,1.1674221515655518,0,
58,3,1,2,0,1,2,38349,0.9822180271148682,1.0062759876251222,0,
59,3,1,2,0,0,2,38254,1.0255517065525055,1.1138315975666047,0,
60,3,3,0,0,0,0,0,,,0,
61,3,0,3,0,0,3,57571,0.8806934952735901,1.0211422085762023,0,
62,3,0,3,0,0,3,57506,0.9212929010391235,0.921419882774353,0,
63,3,0,3,0,0,3,57411,0.9510836005210876,1.1495673060417175,0,
64,3,0,3,0,0,3,57386,0.7062320113182068,1.060586440563202,0,
65,3,0,3,0,2,3,57491,0.846802294254303,1.0878769993782043,0,
66,3,1,2,0,1,2,38204,0.9502074718475342,0.9870162963867187,0,
67,3,0,3,0,0,3,57466,0.886268138885498,0.9716640949249268,0,
68,3,0,3,0,2,3,57331,0.9173311591148376,0.9701017260551452,0,
69,3,0,3,0,1,3,57326,0.9483939409255981,1.0657212495803834,0,
70,3,0,3,0,0,3,57426,0.9986116886138916,1.000863218307495,0,
71,3,0,3,0,0,3,57526,0.9401668906211853,1.0151503443717957,0,
72,3,0,3,0,1,3,57271,0.8881096243858337,0.9911184191703797,0,
73,3,0,3,0,0,3,57301,0.8938019871711731,0.9489515900611878,0,
74,3,0,3,0,1,3,57596,1.0158611536026,1.1128743410110473,0,
75,3,0,3,0,0,3,57456,0.7232385873794556,0.797292685508728,0,
76,3,0,3,0,1,3,57421,0.7387079000473022,1.0994518995285034,0,
77,3,0,3,0,0,3,57571,0.7625643014907837,0.8152683496475219,0,
78,3,0,3,0,0,3,57361,0.7001217603683472,0.8811822175979614,0,
79,3,0,3,0,1,3,57281,0.7162973880767822,0.9510543346405029,0,
80,3,0,3,0,0,3,57401,0.8030925393104553,0.9908228993415833,0,
81,3,0,3,0,1,3,57471,0.8511598110198975,0.8832006931304932,0,
82,3,0,3,0,1,3,57496,0.8621978759765625,0.8711028575897217,0,
83,3,0,3,0,1,3,57296,0.8180683851242065,0.9647856473922729,0,
84,3,0,3,0,0,3,57571,1.0002425909042358,1.0305254697799682,0,
85,3,0,3,0,0,3,57431,0.6982894539833069,0.9601170659065247,0,
86,3,0,3,0,1,3,57551,0.7086813449859619,0.7314032554626465,0,
87,3,1,2,0,1,2,38229,0.871926873922348,0.9197914779186249,0,
88,3,1,2,0,1,2,38274,0.7219595015048981,0.7756129562854767,0,
89,3,0,3,0,1,3,57311,0.7652648687362671,0.8309136629104614,0,
90,3,0,3,0,1,3,57096,0.9283332824707031,1.0121323585510253,0,
91,3,0,3,0,1,3,57426,0.8953119516372681,1.0744234323501587,0,
92,3,1,2,0,0,2,38214,0.9486856758594513,1.0057004988193512,0,
